time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,D4,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval
1638592612.4272842,3266.638,3266.6625,0,x,0,3266.6625,0.3200592049619397,29.3,29.3,0,tth,0,-29.3,4541.0,0.1,71.96914238179002,71.97239670795881,0,kth,0,218.7167456738312
1638592613.5496619,3271.674,3271.675,0,x,0,3271.675,0.303087986463621,29.400000000000002,29.4,0,tth,0,-29.4,4299.0,0.1,72.02014238179001,72.02239670795882,0,kth,0,218.6667456738312
1638592615.1382687,3276.727,3276.6875,0,x,0,3276.6875,0.299527470202412,29.5,29.5,0,tth,0,-29.5,4247.0,0.1,72.07714238179003,72.07239670795883,0,kth,0,218.6167456738312
1638592616.1807275,3281.697,3281.7,0,x,0,3281.7,0.2783890534631119,29.6,29.6,0,tth,0,-29.6,3947.0,0.1,72.11814238179002,72.12239670795881,0,kth,0,218.5667456738312
1638592617.5868871,3286.737,3286.7125,0,x,0,3286.7125,0.2841934574168077,29.7,29.700000000000003,0,tth,0,-29.700000000000003,4031.0,0.1,72.17714238179002,72.1723967079588,0,kth,0,218.51674567383122
1638592618.7181578,3291.695,3291.725,0,x,0,3291.725,0.28135808569210136,29.8,29.8,0,tth,0,-29.8,3986.0,0.1,72.22014238179003,72.22239670795881,0,kth,0,218.4667456738312
1638592619.6929817,3296.744,3296.7375,0,x,0,3296.7375,0.2870520312610012,29.900000000000002,29.9,0,tth,0,-29.9,4077.0,0.1,72.27714238179001,72.27239670795882,0,kth,0,218.4167456738312
1638592620.4429994,3301.772,3301.75,0,x,0,3301.75,0.2973526297211437,30.0,30.0,0,tth,0,-30.0,4212.0,0.1,72.32114238179003,72.32239670795883,0,kth,0,218.3667456738312
1638592621.5170457,3306.712,3306.7625,0,x,0,3306.7625,0.29732590136174414,30.1,30.1,0,tth,0,-30.1,4214.0,0.1,72.37514238179003,72.37239670795881,0,kth,0,218.3167456738312
1638592622.4141152,3311.756,3311.775,0,x,0,3311.775,0.308089014482515,30.2,30.200000000000003,0,tth,0,-30.200000000000003,4361.0,0.1,72.42014238179001,72.4223967079588,0,kth,0,218.26674567383122
1638592623.3368878,3316.757,3316.7875,0,x,0,3316.7875,0.3162797262013972,30.3,30.3,0,tth,0,-30.3,4482.0,0.1,72.47714238179,72.47239670795881,0,kth,0,218.2167456738312
1638592624.1055837,3321.743,3321.8,0,x,0,3321.8,0.3065574927648761,30.400000000000002,30.4,0,tth,0,-30.4,4343.0,0.1,72.51814238179003,72.52239670795882,0,kth,0,218.1667456738312
1638592624.8150675,3326.809,3326.8125,0,x,0,3326.8125,0.3095740194010966,30.5,30.5,0,tth,0,-30.5,4404.0,0.1,72.57514238179002,72.57239670795883,0,kth,0,218.1167456738312
1638592625.538318,3331.799,3331.825,0,x,0,3331.825,0.29552007876784586,30.6,30.6,0,tth,0,-30.6,4202.0,0.1,72.62014238179,72.62239670795881,0,kth,0,218.0667456738312
1638592626.2947447,3336.663,3336.8375,0,x,0,3336.8375,0.28484038813106455,30.7,30.700000000000003,0,tth,0,-30.700000000000003,4051.0,0.1,72.67514238179001,72.6723967079588,0,kth,0,218.01674567383122
1638592627.0168405,3341.831,3341.85,0,x,0,3341.85,0.26848659677759795,30.8,30.8,0,tth,0,-30.8,3816.0,0.1,72.72114238179,72.72239670795881,0,kth,0,217.9667456738312
1638592627.7776766,3346.855,3346.8625,0,x,0,3346.8625,0.25091523514502956,30.900000000000002,30.9,0,tth,0,-30.9,3564.0,0.1,72.77214238179002,72.77239670795882,0,kth,0,217.9167456738312
1638592628.5631325,3351.893,3351.875,0,x,0,3351.875,0.24130893736805067,31.0,31.0,0,tth,0,-31.0,3429.0,0.1,72.82714238179003,72.82239670795883,0,kth,0,217.8667456738312
1638592629.2869303,3356.815,3356.8875,0,x,0,3356.8875,0.2286115992970123,31.1,31.1,0,tth,0,-31.1,3252.0,0.1,72.86814238179002,72.87239670795881,0,kth,0,217.8167456738312
1638592630.014514,3361.916,3361.9,0,x,0,3361.9,0.22662630245001408,31.2,31.200000000000003,0,tth,0,-31.200000000000003,3219.0,0.1,72.92614238179002,72.9223967079588,0,kth,0,217.76674567383122
1638592630.7170277,3366.8940000000002,3366.9125,0,x,0,3366.9125,0.22456436200112423,31.3,31.3,0,tth,0,-31.3,3196.0,0.1,72.97114238179,72.97239670795881,0,kth,0,217.7167456738312
1638592631.4390726,3371.939,3371.925,0,x,0,3371.925,0.22512131654828046,31.400000000000002,31.4,0,tth,0,-31.4,3201.0,0.1,73.02014238179001,73.02239670795882,0,kth,0,217.6667456738312
1638592632.3409123,3376.929,3376.9375,0,x,0,3376.9375,0.2290097825321979,31.5,31.5,0,tth,0,-31.5,3254.0,0.1,73.06914238179002,73.07239670795883,0,kth,0,217.6167456738312
1638592633.0787082,3381.905,3381.95,0,x,0,3381.95,0.23500878734622144,31.6,31.6,0,tth,0,-31.6,3343.0,0.1,73.12414238179002,73.12239670795881,0,kth,0,217.5667456738312
1638592634.0265772,3386.9610000000002,3386.9625,0,x,0,3386.9625,0.24113674732695553,31.7,31.700000000000003,0,tth,0,-31.700000000000003,3428.0,0.1,73.17714238179002,73.1723967079588,0,kth,0,217.51674567383122
1638592634.786863,3391.92,3391.975,0,x,0,3391.975,0.24107644744238335,31.8,31.8,0,tth,0,-31.8,3431.0,0.1,73.21814238179002,73.22239670795881,0,kth,0,217.4667456738312
1638592635.519054,3397.027,3396.9875,0,x,0,3396.9875,0.24883917264668637,31.900000000000002,31.9,0,tth,0,-31.9,3537.0,0.1,73.27714238179001,73.27239670795882,0,kth,0,217.4167456738312
1638592636.2415211,3401.998,3402.0,0,x,0,3402.0,0.24236668073730125,32.0,32.0,0,tth,0,-32.0,3445.0,0.1,73.32214238179,73.32239670795883,0,kth,0,217.3667456738312
1638592636.9931803,3406.966,3407.0125,0,x,0,3407.0125,0.2347887323943662,32.1,32.1,0,tth,0,-32.1,3334.0,0.1,73.37214238179001,73.37239670795881,0,kth,0,217.3167456738312
1638592637.7474768,3412.012,3412.025,0,x,0,3412.025,0.23006480698788392,32.2,32.2,0,tth,0,-32.2,3266.0,0.1,73.42514238179001,73.4223967079588,0,kth,0,217.26674567383122
1638592638.4579856,3417.076,3417.0375,0,x,0,3417.0375,0.22007042253521128,32.3,32.3,0,tth,0,-32.3,3125.0,0.1,73.47014238179003,73.47239670795881,0,kth,0,217.2167456738312
1638592639.233293,3422.042,3422.05,0,x,0,3422.05,0.21441137147280276,32.4,32.400000000000006,0,tth,0,-32.400000000000006,3047.0,0.1,73.52214238179002,73.52239670795882,0,kth,0,217.1667456738312
1638592640.00067,3427.052,3427.0625,0,x,0,3427.0625,0.20190073917634635,32.5,32.5,0,tth,0,-32.5,2868.0,0.1,73.57214238179,73.57239670795883,0,kth,0,217.1167456738312
1638592640.744648,3432.0570000000002,3432.075,0,x,0,3432.075,0.19566136075503593,32.6,32.6,0,tth,0,-32.6,2778.0,0.1,73.62514238179003,73.62239670795881,0,kth,0,217.0667456738312
1638592641.4545975,3437.069,3437.0875,0,x,0,3437.0875,0.18948035487959441,32.7,32.7,0,tth,0,-32.7,2691.0,0.1,73.67014238179001,73.6723967079588,0,kth,0,217.01674567383122
1638592642.1733313,3442.101,3442.1,0,x,0,3442.1,0.1896078293318313,32.8,32.8,0,tth,0,-32.8,2693.0,0.1,73.72514238179002,73.72239670795881,0,kth,0,216.9667456738312
1638592642.8927467,3447.0860000000002,3447.1125,0,x,0,3447.1125,0.1893091062750898,32.9,32.900000000000006,0,tth,0,-32.900000000000006,2688.0,0.1,73.77114238179001,73.77239670795882,0,kth,0,216.9167456738312
1638592643.6307406,3452.1420000000003,3452.125,0,x,0,3452.125,0.18957746478873239,33.0,33.0,0,tth,0,-33.0,2692.0,0.1,73.82114238179003,73.82239670795883,0,kth,0,216.8667456738312
1638592644.3561878,3457.1620000000003,3457.1375,0,x,0,3457.1375,0.20210066262512336,33.1,33.1,0,tth,0,-33.1,2867.0,0.1,73.86914238179003,73.87239670795881,0,kth,0,216.8167456738312
1638592645.1123126,3462.159,3462.15,0,x,0,3462.15,0.2059175766114829,33.2,33.2,0,tth,0,-33.2,2923.0,0.1,73.92214238179002,73.9223967079588,0,kth,0,216.76674567383122
1638592645.8379855,3467.178,3467.1625,0,x,0,3467.1625,0.21029287524640947,33.3,33.3,0,tth,0,-33.3,2987.0,0.1,73.96914238179002,73.97239670795881,0,kth,0,216.7167456738312
1638592646.679729,3472.1710000000003,3472.175,0,x,0,3472.175,0.21266713581984517,33.4,33.400000000000006,0,tth,0,-33.400000000000006,3022.0,0.1,74.02714238179001,74.02239670795882,0,kth,0,216.6667456738312
1638592647.3842463,3477.198,3477.1875,0,x,0,3477.1875,0.20846240495635032,33.5,33.5,0,tth,0,-33.5,2961.0,0.1,74.07114238179003,74.07239670795883,0,kth,0,216.6167456738312
1638592648.1579611,3482.188,3482.2,0,x,0,3482.2,0.20580977226256786,33.6,33.6,0,tth,0,-33.6,2919.0,0.1,74.12314238179002,74.12239670795881,0,kth,0,216.5667456738312
1638592648.8739638,3487.2380000000003,3487.2125,0,x,0,3487.2125,0.19809992962702322,33.7,33.7,0,tth,0,-33.7,2815.0,0.1,74.17414238179,74.1723967079588,0,kth,0,216.51674567383122
1638592649.618987,3492.193,3492.225,0,x,0,3492.225,0.1907038886154279,33.8,33.8,0,tth,0,-33.8,2712.0,0.1,74.22014238179003,74.22239670795881,0,kth,0,216.4667456738312
1638592650.3539295,3497.179,3497.2375,0,x,0,3497.2375,0.1785538266563402,33.9,33.900000000000006,0,tth,0,-33.900000000000006,2536.0,0.1,74.27414238179003,74.27239670795882,0,kth,0,216.4167456738312
1638592651.0586066,3502.217,3502.25,0,x,0,3502.25,0.17498767692416026,34.0,34.0,0,tth,0,-34.0,2485.0,0.1,74.32514238179002,74.32239670795883,0,kth,0,216.3667456738312
1638592651.7948892,3507.263,3507.2625,0,x,0,3507.2625,0.1698909602532536,34.1,34.1,0,tth,0,-34.1,2415.0,0.1,74.37314238179002,74.37239670795881,0,kth,0,216.3167456738312
1638592652.5143893,3512.317,3512.275,0,x,0,3512.275,0.16297234536626556,34.2,34.2,0,tth,0,-34.2,2316.0,0.1,74.41814238179,74.4223967079588,0,kth,0,216.26674567383122
1638592653.2769792,3517.201,3517.2875,0,x,0,3517.2875,0.16225910817273878,34.300000000000004,34.3,0,tth,0,-34.3,2307.0,0.1,74.47314238179001,74.47239670795881,0,kth,0,216.2167456738312
1638592654.0127108,3522.26,3522.3,0,x,0,3522.3,0.16200408709745615,34.4,34.400000000000006,0,tth,0,-34.400000000000006,2299.0,0.1,74.52114238179001,74.52239670795882,0,kth,0,216.1667456738312
1638592654.7220242,3527.286,3527.3125,0,x,0,3527.3125,0.16362740266140957,34.5,34.5,0,tth,0,-34.5,2324.0,0.1,74.56914238179002,74.57239670795883,0,kth,0,216.1167456738312
1638592655.4629402,3532.313,3532.325,0,x,0,3532.325,0.1638755980861244,34.6,34.6,0,tth,0,-34.6,2329.0,0.1,74.62514238179003,74.62239670795881,0,kth,0,216.0667456738312
1638592656.1876602,3537.359,3537.3375,0,x,0,3537.3375,0.16508405430118872,34.7,34.7,0,tth,0,-34.7,2347.0,0.1,74.67414238179,74.6723967079588,0,kth,0,216.01674567383122
1638592656.9155633,3542.35,3542.35,0,x,0,3542.35,0.16381555790214714,34.800000000000004,34.8,0,tth,0,-34.8,2327.0,0.1,74.72014238179003,74.72239670795881,0,kth,0,215.9667456738312
1638592657.6978977,3547.341,3547.3625,0,x,0,3547.3625,0.16528402699662542,34.9,34.900000000000006,0,tth,0,-34.900000000000006,2351.0,0.1,74.77714238179001,74.77239670795882,0,kth,0,215.9167456738312
1638592658.4072838,3552.375,3552.375,0,x,0,3552.375,0.15920608108108109,35.0,35.0,0,tth,0,-35.0,2262.0,0.1,74.82014238179002,74.82239670795883,0,kth,0,215.8667456738312
1638592659.128129,3557.3920000000003,3557.3875,0,x,0,3557.3875,0.15049978882162465,35.1,35.1,0,tth,0,-35.1,2138.0,0.1,74.87314238179002,74.87239670795881,0,kth,0,215.8167456738312
1638592659.8647993,3562.389,3562.4,0,x,0,3562.4,0.1389280677009873,35.2,35.2,0,tth,0,-35.2,1970.0,0.1,74.92414238179,74.92239670795882,0,kth,0,215.7667456738312
1638592660.6360002,3567.4030000000002,3567.4125,0,x,0,3567.4125,0.13785573400958015,35.300000000000004,35.3,0,tth,0,-35.3,1957.0,0.1,74.97214238179001,74.97239670795881,0,kth,0,215.7167456738312
1638592661.3674724,3572.386,3572.425,0,x,0,3572.425,0.1345598082751815,35.4,35.400000000000006,0,tth,0,-35.400000000000006,1909.0,0.1,75.02314238179002,75.02239670795882,0,kth,0,215.6667456738312
1638592662.0937152,3577.328,3577.4375,0,x,0,3577.4375,0.12620675075752238,35.5,35.5,0,tth,0,-35.5,1791.0,0.1,75.06914238179002,75.07239670795883,0,kth,0,215.6167456738312
1638592662.9579604,3582.355,3582.45,0,x,0,3582.45,0.11765120045060902,35.6,35.6,0,tth,0,-35.6,1671.0,0.1,75.11914238179003,75.12239670795881,0,kth,0,215.5667456738312
1638592663.6867726,3587.439,3587.4625,0,x,0,3587.4625,0.11620213963963964,35.7,35.7,0,tth,0,-35.7,1651.0,0.1,75.16914238179001,75.17239670795882,0,kth,0,215.5167456738312
1638592664.4005492,3592.439,3592.475,0,x,0,3592.475,0.11569607774100416,35.800000000000004,35.8,0,tth,0,-35.8,1643.0,0.1,75.22314238179001,75.22239670795881,0,kth,0,215.4667456738312
1638592665.111977,3597.4790000000003,3597.4875,0,x,0,3597.4875,0.11509473832499824,35.9,35.900000000000006,0,tth,0,-35.900000000000006,1634.0,0.1,75.27114238179001,75.27239670795882,0,kth,0,215.4167456738312
1638592665.8623893,3602.463,3602.5,0,x,0,3602.5,0.11660329531051965,36.0,36.0,0,tth,0,-36.0,1656.0,0.1,75.32414238179001,75.32239670795883,0,kth,0,215.3667456738312
1638592666.637517,3607.51,3607.5125,0,x,0,3607.5125,0.12099443622790337,36.1,36.1,0,tth,0,-36.1,1718.0,0.1,75.37114238179001,75.37239670795881,0,kth,0,215.3167456738312
1638592667.5247734,3612.485,3612.525,0,x,0,3612.525,0.11926540951308753,36.2,36.2,0,tth,0,-36.2,1695.0,0.1,75.42714238179002,75.42239670795882,0,kth,0,215.2667456738312
1638592668.2499073,3617.454,3617.5375,0,x,0,3617.5375,0.12233817515160061,36.300000000000004,36.3,0,tth,0,-36.3,1735.0,0.1,75.46914238179002,75.47239670795881,0,kth,0,215.2167456738312
1638592668.962963,3622.512,3622.55,0,x,0,3622.55,0.12521996199056804,36.4,36.400000000000006,0,tth,0,-36.400000000000006,1779.0,0.1,75.51914238179,75.52239670795882,0,kth,0,215.1667456738312
1638592669.7189717,3627.504,3627.5625,0,x,0,3627.5625,0.12585345252340396,36.5,36.5,0,tth,0,-36.5,1788.0,0.1,75.57014238179002,75.57239670795883,0,kth,0,215.1167456738312
1638592670.462555,3632.599,3632.575,0,x,0,3632.575,0.12332628611698379,36.6,36.6,0,tth,0,-36.6,1750.0,0.1,75.61814238179002,75.62239670795881,0,kth,0,215.0667456738312
1638592671.1878772,3637.561,3637.5875,0,x,0,3637.5875,0.11941453803391738,36.7,36.7,0,tth,0,-36.7,1697.0,0.1,75.67214238179002,75.67239670795882,0,kth,0,215.0167456738312
1638592672.1290967,3642.588,3642.6000000000004,0,x,0,3642.6000000000004,0.11719080524608659,36.800000000000004,36.8,0,tth,0,-36.8,1662.0,0.1,75.72714238179,75.72239670795881,0,kth,0,214.9667456738312
1638592672.8686366,3647.5750000000003,3647.6125,0,x,0,3647.6125,0.10854243022272343,36.9,36.900000000000006,0,tth,0,-36.900000000000006,1540.0,0.1,75.77014238179001,75.77239670795882,0,kth,0,214.9167456738312
1638592673.5935168,3652.562,3652.625,0,x,0,3652.625,0.10628868880135059,37.0,37.0,0,tth,0,-37.0,1511.0,0.1,75.82514238179002,75.82239670795883,0,kth,0,214.8667456738312
1638592674.312237,3657.632,3657.6375,0,x,0,3657.6375,0.10159446874559051,37.1,37.1,0,tth,0,-37.1,1440.0,0.1,75.87114238179001,75.87239670795881,0,kth,0,214.8167456738312
1638592675.037708,3662.599,3662.65,0,x,0,3662.65,0.09814267623469819,37.2,37.2,0,tth,0,-37.2,1395.0,0.1,75.92014238179001,75.92239670795882,0,kth,0,214.7667456738312
1638592675.7862682,3667.6420000000003,3667.6625000000004,0,x,0,3667.6625000000004,0.09708532807659814,37.300000000000004,37.3,0,tth,0,-37.3,1379.0,0.1,75.97414238179002,75.97239670795881,0,kth,0,214.7167456738312
1638592676.5295486,3672.665,3672.675,0,x,0,3672.675,0.09518445508307519,37.4,37.400000000000006,0,tth,0,-37.400000000000006,1352.0,0.1,76.01814238179003,76.02239670795882,0,kth,0,214.6667456738312
1638592677.2772245,3677.696,3677.6875,0,x,0,3677.6875,0.09626760563380282,37.5,37.5,0,tth,0,-37.5,1367.0,0.1,76.07414238179001,76.07239670795883,0,kth,0,214.6167456738312
1638592677.993349,3682.689,3682.7,0,x,0,3682.7,0.09869580542826929,37.6,37.6,0,tth,0,-37.6,1400.0,0.1,76.12314238179002,76.12239670795881,0,kth,0,214.5667456738312
1638592679.1896951,3687.683,3687.7125,0,x,0,3687.7125,0.09757469244288225,37.7,37.7,0,tth,0,-37.7,1388.0,0.1,76.16814238179,76.17239670795882,0,kth,0,214.5167456738312
1638592679.9418347,3692.725,3692.7250000000004,0,x,0,3692.7250000000004,0.10135944213566246,37.800000000000004,37.8,0,tth,0,-37.8,1439.0,0.1,76.22114238179,76.22239670795881,0,kth,0,214.4667456738312
1638592680.9672096,3697.721,3697.7375,0,x,0,3697.7375,0.1014370245139476,37.9,37.900000000000006,0,tth,0,-37.900000000000006,1440.0,0.1,76.27514238179,76.27239670795882,0,kth,0,214.4167456738312
1638592681.700834,3702.752,3702.75,0,x,0,3702.75,0.10112676056338028,38.0,38.0,0,tth,0,-38.0,1436.0,0.1,76.31814238179001,76.32239670795883,0,kth,0,214.3667456738312
1638592682.4767766,3707.763,3707.7625,0,x,0,3707.7625,0.10217023675310034,38.1,38.1,0,tth,0,-38.1,1450.0,0.1,76.37114238179001,76.37239670795881,0,kth,0,214.3167456738312
1638592683.1849737,3712.739,3712.775,0,x,0,3712.775,0.10149316805183829,38.2,38.2,0,tth,0,-38.2,1441.0,0.1,76.42414238179,76.42239670795882,0,kth,0,214.2667456738312
1638592683.8994415,3717.773,3717.7875000000004,0,x,0,3717.7875000000004,0.09873239436619718,38.300000000000004,38.3,0,tth,0,-38.3,1402.0,0.1,76.47414238179002,76.47239670795881,0,kth,0,214.2167456738312
1638592684.6247568,3722.765,3722.8,0,x,0,3722.8,0.09326315789473684,38.4,38.400000000000006,0,tth,0,-38.400000000000006,1329.0,0.1,76.52114238179001,76.52239670795882,0,kth,0,214.1667456738312
1638592685.3464904,3727.7870000000003,3727.8125,0,x,0,3727.8125,0.09072410889699692,38.5,38.5,0,tth,0,-38.5,1293.0,0.1,76.57214238179,76.57239670795883,0,kth,0,214.1167456738312
1638592686.0936296,3732.77,3732.825,0,x,0,3732.825,0.0877833134516876,38.6,38.6,0,tth,0,-38.6,1251.0,0.1,76.62614238179,76.62239670795881,0,kth,0,214.0667456738312
1638592686.8125083,3737.786,3737.8375,0,x,0,3737.8375,0.08493016073559345,38.7,38.7,0,tth,0,-38.7,1210.0,0.1,76.67014238179001,76.67239670795882,0,kth,0,214.0167456738312
1638592687.5318859,3742.839,3742.8500000000004,0,x,0,3742.8500000000004,0.08403538331929233,38.800000000000004,38.8,0,tth,0,-38.8,1197.0,0.1,76.72214238179001,76.72239670795881,0,kth,0,213.9667456738312
1638592688.3261929,3747.878,3747.8625,0,x,0,3747.8625,0.08023607110236773,38.9,38.900000000000006,0,tth,0,-38.900000000000006,1142.0,0.1,76.77014238179001,76.77239670795882,0,kth,0,213.9167456738312
1638592689.0481687,3752.866,3752.875,0,x,0,3752.875,0.0805737186247627,39.0,39.0,0,tth,0,-39.0,1146.0,0.1,76.82314238179,76.82239670795883,0,kth,0,213.8667456738312
1638592689.7653522,3757.891,3757.8875,0,x,0,3757.8875,0.07991011867144161,39.1,39.1,0,tth,0,-39.1,1138.0,0.1,76.87614238179,76.87239670795881,0,kth,0,213.8167456738312
1638592690.5626113,3762.879,3762.9,0,x,0,3762.9,0.08115697837686044,39.2,39.2,0,tth,0,-39.2,1156.0,0.1,76.91814238179,76.92239670795882,0,kth,0,213.7667456738312
1638592691.4112723,3767.907,3767.9125000000004,0,x,0,3767.9125000000004,0.08344463971880492,39.300000000000004,39.3,0,tth,0,-39.3,1187.0,0.1,76.96814238179002,76.97239670795881,0,kth,0,213.7167456738312
1638592692.129647,3772.926,3772.925,0,x,0,3772.925,0.08529473758167638,39.4,39.400000000000006,0,tth,0,-39.400000000000006,1214.0,0.1,77.02714238179001,77.02239670795882,0,kth,0,213.6667456738312
1638592693.0925083,3777.922,3777.9375,0,x,0,3777.9375,0.08513181019332161,39.5,39.5,0,tth,0,-39.5,1211.0,0.1,77.07714238179003,77.07239670795883,0,kth,0,213.6167456738312
1638592693.895832,3782.938,3782.95,0,x,0,3782.95,0.08544726301735647,39.6,39.6,0,tth,0,-39.6,1216.0,0.1,77.11814238179002,77.12239670795881,0,kth,0,213.5667456738312
1638592694.6124318,3787.906,3787.9625,0,x,0,3787.9625,0.08568017416953437,39.7,39.7,0,tth,0,-39.7,1220.0,0.1,77.17714238179002,77.17239670795882,0,kth,0,213.5167456738312
1638592695.4462616,3792.9790000000003,3792.9750000000004,0,x,0,3792.9750000000004,0.08467317278663203,39.800000000000004,39.8,0,tth,0,-39.8,1206.0,0.1,77.21914238179002,77.22239670795881,0,kth,0,213.4667456738312
1638592696.5145066,3797.948,3797.9875,0,x,0,3797.9875,0.08165846802529866,39.9,39.900000000000006,0,tth,0,-39.900000000000006,1162.0,0.1,77.26914238179,77.27239670795882,0,kth,0,213.4167456738312
1638592697.2586117,3802.924,3803.0,0,x,0,3803.0,0.08007592800899888,40.0,40.0,0,tth,0,-40.0,1139.0,0.1,77.32014238179002,77.32239670795883,0,kth,0,213.3667456738312
1638592698.8566513,3808.042,3808.0125,0,x,0,3808.0125,0.07764324933126848,40.1,40.1,0,tth,0,-40.1,1103.0,0.1,77.37614238179,77.37239670795881,0,kth,0,213.3167456738312
1638592700.2117355,3813.02,3813.025,0,x,0,3813.025,0.07599381935665121,40.2,40.2,0,tth,0,-40.2,1082.0,0.1,77.41914238179001,77.42239670795882,0,kth,0,213.2667456738312
1638592701.32158,3818.03,3818.0375000000004,0,x,0,3818.0375000000004,0.07216712386579448,40.300000000000004,40.3,0,tth,0,-40.3,1026.0,0.1,77.47714238179,77.47239670795881,0,kth,0,213.2167456738312
1638592702.1216776,3823.031,3823.05,0,x,0,3823.05,0.07325467059980334,40.4,40.400000000000006,0,tth,0,-40.400000000000006,1043.0,0.1,77.51914238179,77.52239670795882,0,kth,0,213.1667456738312
1638592702.8631866,3828.087,3828.0625,0,x,0,3828.0625,0.06801716255187451,40.5,40.5,0,tth,0,-40.5,967.0,0.1,77.57114238179003,77.57239670795883,0,kth,0,213.1167456738312
1638592703.6301863,3833.013,3833.075,0,x,0,3833.075,0.06601518560179978,40.6,40.6,0,tth,0,-40.6,939.0,0.1,77.62414238179002,77.62239670795881,0,kth,0,213.0667456738312
1638592704.370128,3838.0370000000003,3838.0875,0,x,0,3838.0875,0.06687785990848293,40.7,40.7,0,tth,0,-40.7,950.0,0.1,77.67114238179002,77.67239670795882,0,kth,0,213.0167456738312
1638592705.1052775,3843.0750000000003,3843.1000000000004,0,x,0,3843.1000000000004,0.06693854591477992,40.800000000000004,40.8,0,tth,0,-40.8,952.0,0.1,77.72314238179001,77.72239670795881,0,kth,0,212.9667456738312
1638592705.8926373,3848.087,3848.1125,0,x,0,3848.1125,0.06922535211267605,40.9,40.900000000000006,0,tth,0,-40.900000000000006,983.0,0.1,77.76914238179,77.77239670795882,0,kth,0,212.9167456738312
1638592706.7194116,3853.1040000000003,3853.125,0,x,0,3853.125,0.07094095291716518,41.0,41.0,0,tth,0,-41.0,1008.0,0.1,77.82114238179003,77.82239670795883,0,kth,0,212.8667456738312
1638592707.425939,3858.1420000000003,3858.1375,0,x,0,3858.1375,0.07116685456595265,41.1,41.1,0,tth,0,-41.1,1010.0,0.1,77.86914238179003,77.87239670795881,0,kth,0,212.8167456738312
1638592708.1846285,3863.125,3863.15,0,x,0,3863.15,0.061488673139158574,41.2,41.2,0,tth,0,-41.2,874.0,0.1,77.92214238179002,77.92239670795882,0,kth,0,212.7667456738312
1638592708.9098911,3868.154,3868.1625000000004,0,x,0,3868.1625000000004,0.06877375756722512,41.300000000000004,41.3,0,tth,0,-41.3,977.0,0.1,77.97614238179003,77.97239670795881,0,kth,0,212.7167456738312
1638592709.659789,3873.12,3873.175,0,x,0,3873.175,0.06926650710967197,41.4,41.400000000000006,0,tth,0,-41.400000000000006,984.0,0.1,78.01914238179,78.02239670795882,0,kth,0,212.6667456738312
1638592710.4373279,3878.069,3878.1875,0,x,0,3878.1875,0.06916690121024487,41.5,41.5,0,tth,0,-41.5,983.0,0.1,78.07114238179003,78.07239670795883,0,kth,0,212.6167456738312
1638592711.1724267,3883.2200000000003,3883.2,0,x,0,3883.2,0.06497890295358649,41.6,41.6,0,tth,0,-41.6,924.0,0.1,78.12114238179001,78.12239670795881,0,kth,0,212.5667456738312
1638592711.9053335,3888.118,3888.2125,0,x,0,3888.2125,0.062394485087225664,41.7,41.7,0,tth,0,-41.7,887.0,0.1,78.17514238179001,78.17239670795882,0,kth,0,212.5167456738312
1638592712.6372564,3893.231,3893.2250000000004,0,x,0,3893.2250000000004,0.061518969522066584,41.800000000000004,41.8,0,tth,0,-41.8,874.0,0.1,78.22214238179001,78.22239670795881,0,kth,0,212.4667456738312
1638592713.355498,3898.159,3898.2375,0,x,0,3898.2375,0.05872837248558166,41.9,41.900000000000006,0,tth,0,-41.900000000000006,835.0,0.1,78.27214238179002,78.27239670795882,0,kth,0,212.4167456738312
1638592714.0712173,3903.248,3903.25,0,x,0,3903.25,0.057430765978437034,42.0,42.0,0,tth,0,-42.0,815.0,0.1,78.32014238179002,78.32239670795883,0,kth,0,212.3667456738312
1638592714.8032994,3908.1820000000002,3908.2625,0,x,0,3908.2625,0.056025369978858354,42.1,42.1,0,tth,0,-42.1,795.0,0.1,78.37014238179,78.37239670795881,0,kth,0,212.3167456738312
1638592715.5385485,3913.302,3913.275,0,x,0,3913.275,0.05580184364224896,42.2,42.2,0,tth,0,-42.2,793.0,0.1,78.42114238179002,78.42239670795882,0,kth,0,212.2667456738312
1638592716.2587776,3918.2180000000003,3918.2875000000004,0,x,0,3918.2875000000004,0.055676779052579714,42.300000000000004,42.3,0,tth,0,-42.3,791.0,0.1,78.47314238179001,78.47239670795881,0,kth,0,212.2167456738312
1638592717.002147,3923.292,3923.3,0,x,0,3923.3,0.0552544520306891,42.4,42.400000000000006,0,tth,0,-42.400000000000006,785.0,0.1,78.51914238179,78.52239670795882,0,kth,0,212.1667456738312
1638592717.7320921,3928.3160000000003,3928.3125,0,x,0,3928.3125,0.057353976073187894,42.5,42.5,0,tth,0,-42.5,815.0,0.1,78.57714238179003,78.57239670795883,0,kth,0,212.1167456738312
