time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,D4,scaler_time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval
1638592433.5333667,1977.553,1977.638888888889,0,x,0,1977.638888888889,0.02323774544427179,11.5,11.5,0,tth,0,-11.5,329.0,0.1,63.071142381790025,63.07239670795883,0,kth,0,227.6167456738312
1638592434.2789814,1982.621,1982.6666666666665,0,x,0,1982.6666666666665,0.021802017921399845,11.6,11.600000000000001,0,tth,0,-11.600000000000001,309.0,0.1,63.11814238179002,63.12239670795881,0,kth,0,227.5667456738312
1638592435.0072153,1987.643,1987.6944444444443,0,x,0,1987.6944444444443,0.019621682665160928,11.700000000000001,11.700000000000001,0,tth,0,-11.700000000000001,278.0,0.1,63.16914238179001,63.172396707958825,0,kth,0,227.5167456738312
1638592435.7382078,1992.651,1992.7222222222222,0,x,0,1992.7222222222222,0.017363071710897796,11.8,11.8,0,tth,0,-11.8,246.0,0.1,63.220142381790026,63.22239670795881,0,kth,0,227.4667456738312
1638592436.484895,1997.732,1997.75,0,x,0,1997.75,0.015680180816499505,11.9,11.9,0,tth,0,-11.9,222.0,0.1,63.27614238179001,63.27239670795882,0,kth,0,227.4167456738312
1638592437.2315629,2002.742,2002.7777777777778,0,x,0,2002.7777777777778,0.013355002826455624,12.0,12.0,0,tth,0,-12.0,189.0,0.1,63.319142381790016,63.32239670795883,0,kth,0,227.3667456738312
1638592438.0897248,2007.76,2007.8055555555557,0,x,0,2007.8055555555557,0.012643028676366718,12.1,12.100000000000001,0,tth,0,-12.100000000000001,179.0,0.1,63.376142381790004,63.37239670795881,0,kth,0,227.3167456738312
1638592438.7990758,2012.8120000000001,2012.8333333333335,0,x,0,2012.8333333333335,0.012421483520361352,12.200000000000001,12.200000000000001,0,tth,0,-12.200000000000001,176.0,0.1,63.42714238179002,63.422396707958825,0,kth,0,227.2667456738312
1638592439.5489078,2017.839,2017.861111111111,0,x,0,2017.861111111111,0.01193924408336277,12.3,12.3,0,tth,0,-12.3,169.0,0.1,63.470142381790026,63.47239670795881,0,kth,0,227.2167456738312
1638592440.277944,2022.8500000000001,2022.888888888889,0,x,0,2022.888888888889,0.012695725772323318,12.4,12.4,0,tth,0,-12.4,180.0,0.1,63.52014238179001,63.52239670795882,0,kth,0,227.1667456738312
1638592441.0388782,2027.896,2027.9166666666665,0,x,0,2027.9166666666665,0.013752732914874109,12.5,12.5,0,tth,0,-12.5,195.0,0.1,63.569142381790016,63.57239670795883,0,kth,0,227.1167456738312
1638592441.806911,2032.953,2032.9444444444443,0,x,0,2032.9444444444443,0.014961185603387439,12.6,12.600000000000001,0,tth,0,-12.600000000000001,212.0,0.1,63.62214238179001,63.62239670795881,0,kth,0,227.0667456738312
1638592442.540033,2037.978,2037.9722222222222,0,x,0,2037.9722222222222,0.0157563767399138,12.700000000000001,12.700000000000001,0,tth,0,-12.700000000000001,223.0,0.1,63.672142381790025,63.672396707958825,0,kth,0,227.0167456738312
1638592443.2769158,2042.9750000000001,2043.0,0,x,0,2043.0,0.01601410934744268,12.8,12.8,0,tth,0,-12.8,227.0,0.1,63.72214238179001,63.72239670795881,0,kth,0,226.9667456738312
1638592444.0576859,2048.018,2048.027777777778,0,x,0,2048.027777777778,0.01596045197740113,12.9,12.9,0,tth,0,-12.9,226.0,0.1,63.777142381790014,63.77239670795882,0,kth,0,226.9167456738312
