time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638655212.5177314,0.014685453462988688,63.426142381790015,63.422396707958825,0,kth,0,227.2667456738312,4510.0,9.0,222.0,0.0,15117.0,0.1,12.200000000000001,12.200000000000001,0,tth,0,-12.200000000000001,3894.944,3892.1666666666665,0,x,0,3892.1666666666665
1638655213.750463,0.013353606134725986,63.470142381790026,63.47239670795881,0,kth,0,227.2167456738312,4453.0,10.0,202.0,0.0,15127.0,0.1,12.3,12.3,0,tth,0,-12.3,3887.138,3887.1388888888887,0,x,0,3887.1388888888887
1638655215.3602967,0.017563552327500825,63.523142381790024,63.52239670795882,0,kth,0,227.1667456738312,4454.0,10.0,266.0,0.0,15145.0,0.1,12.4,12.4,0,tth,0,-12.4,3884.569,3882.1111111111113,0,x,0,3882.1111111111113
1638655216.8857532,0.022996101235710036,63.571142381790025,63.57239670795883,0,kth,0,227.1167456738312,4497.0,9.0,348.0,0.0,15133.0,0.1,12.5,12.5,0,tth,0,-12.5,3877.183,3877.0833333333335,0,x,0,3877.0833333333335
1638655218.5019867,0.02821275189957053,63.62114238179001,63.62239670795881,0,kth,0,227.0667456738312,4420.0,10.0,427.0,0.0,15135.0,0.1,12.6,12.600000000000001,0,tth,0,-12.600000000000001,3874.978,3872.0555555555557,0,x,0,3872.0555555555557
1638655219.6601477,0.0378542643852811,63.67514238179001,63.672396707958825,0,kth,0,227.0167456738312,4516.0,10.0,573.0,0.0,15137.0,0.1,12.700000000000001,12.700000000000001,0,tth,0,-12.700000000000001,3867.072,3867.027777777778,0,x,0,3867.027777777778
1638655221.2634466,0.037722137808020084,63.72214238179001,63.72239670795881,0,kth,0,226.9667456738312,4510.0,10.0,571.0,0.0,15137.0,0.1,12.8,12.8,0,tth,0,-12.8,3863.286,3862.0,0,x,0,3862.0
1638655222.4340115,0.043440945401729714,63.77414238179003,63.77239670795882,0,kth,0,226.9167456738312,4599.0,10.0,658.0,0.0,15147.0,0.1,12.9,12.9,0,tth,0,-12.9,3856.965,3856.972222222222,0,x,0,3856.972222222222
1638655223.5949829,0.04244628099173554,63.827142381790026,63.82239670795883,0,kth,0,226.8667456738312,4525.0,9.0,642.0,0.0,15125.0,0.1,13.0,13.0,0,tth,0,-13.0,3851.9700000000003,3851.9444444444443,0,x,0,3851.9444444444443
1638655224.8053079,0.03927013090043634,63.87714238179001,63.87239670795881,0,kth,0,226.8167456738312,4437.0,10.0,594.0,0.0,15126.0,0.1,13.1,13.100000000000001,0,tth,0,-13.100000000000001,3846.9230000000002,3846.9166666666665,0,x,0,3846.9166666666665
1638655225.9704967,0.023929138022210472,63.918142381790005,63.922396707958825,0,kth,0,226.7667456738312,4567.0,11.0,362.0,0.0,15128.0,0.1,13.200000000000001,13.200000000000001,0,tth,0,-13.200000000000001,3842.081,3841.8888888888887,0,x,0,3841.8888888888887
1638655227.310661,0.022904290429042903,63.97414238179002,63.97239670795881,0,kth,0,226.7167456738312,4546.0,11.0,347.0,0.0,15150.0,0.1,13.3,13.3,0,tth,0,-13.3,3836.785,3836.8611111111113,0,x,0,3836.8611111111113
1638655228.5192537,0.015060439923376709,64.01814238179003,64.02239670795882,0,kth,0,226.6667456738312,4570.0,10.0,228.0,0.0,15139.0,0.1,13.4,13.4,0,tth,0,-13.4,3831.907,3831.8333333333335,0,x,0,3831.8333333333335
1638655229.6693017,0.014324377846722556,64.07114238179003,64.07239670795883,0,kth,0,226.6167456738312,4627.0,10.0,217.0,0.0,15149.0,0.1,13.5,13.5,0,tth,0,-13.5,3826.824,3826.8055555555557,0,x,0,3826.8055555555557
1638655230.892527,0.015318586992406735,64.12614238179,64.12239670795881,0,kth,0,226.5667456738312,4551.0,10.0,232.0,0.0,15145.0,0.1,13.6,13.600000000000001,0,tth,0,-13.600000000000001,3821.813,3821.777777777778,0,x,0,3821.777777777778
1638655232.0902777,0.014007267922035018,64.16914238179001,64.1723967079588,0,kth,0,226.51674567383122,4561.0,9.0,212.0,0.0,15135.0,0.1,13.700000000000001,13.700000000000001,0,tth,0,-13.700000000000001,3816.674,3816.75,0,x,0,3816.75
1638655233.3525507,0.0188878615770704,64.21814238179002,64.22239670795881,0,kth,0,226.4667456738312,4518.0,10.0,286.0,0.0,15142.0,0.1,13.8,13.8,0,tth,0,-13.8,3811.582,3811.722222222222,0,x,0,3811.722222222222
1638655234.5612168,0.026953821761247276,64.27614238179001,64.27239670795882,0,kth,0,226.4167456738312,4596.0,9.0,408.0,0.0,15137.0,0.1,13.9,13.9,0,tth,0,-13.9,3806.649,3806.6944444444443,0,x,0,3806.6944444444443
1638655236.165992,0.02677862999206559,64.32414238179001,64.32239670795883,0,kth,0,226.3667456738312,4506.0,10.0,405.0,0.0,15124.0,0.1,14.0,14.0,0,tth,0,-14.0,3804.397,3801.6666666666665,0,x,0,3801.6666666666665
1638655237.370353,0.025912215758857746,64.37214238179001,64.37239670795881,0,kth,0,226.3167456738312,4509.0,10.0,392.0,0.0,15128.0,0.1,14.1,14.100000000000001,0,tth,0,-14.100000000000001,3796.5190000000002,3796.6388888888887,0,x,0,3796.6388888888887
1638655238.5982478,0.03252247488101533,64.42514238179001,64.4223967079588,0,kth,0,226.26674567383122,4491.0,9.0,492.0,0.0,15128.0,0.1,14.200000000000001,14.200000000000001,0,tth,0,-14.200000000000001,3791.521,3791.6111111111113,0,x,0,3791.6111111111113
1638655239.7903702,0.02734117025492009,64.46914238179002,64.47239670795881,0,kth,0,226.2167456738312,4456.0,10.0,414.0,0.0,15142.0,0.1,14.3,14.3,0,tth,0,-14.3,3786.581,3786.5833333333335,0,x,0,3786.5833333333335
1638655240.963159,0.0262897153048418,64.52514238179,64.52239670795882,0,kth,0,226.1667456738312,4416.0,9.0,398.0,0.0,15139.0,0.1,14.4,14.4,0,tth,0,-14.4,3781.743,3781.5555555555557,0,x,0,3781.5555555555557
1638655242.650774,0.017418372077621036,64.56814238179001,64.57239670795883,0,kth,0,226.1167456738312,4427.0,10.0,263.0,0.0,15099.0,0.1,14.5,14.5,0,tth,0,-14.5,3779.054,3776.527777777778,0,x,0,3776.527777777778
1638655243.9338403,0.026862511578668785,64.62414238179002,64.62239670795881,0,kth,0,226.0667456738312,4462.0,10.0,406.0,0.0,15114.0,0.1,14.6,14.600000000000001,0,tth,0,-14.600000000000001,3771.4410000000003,3771.5,0,x,0,3771.5
1638655245.966221,0.009845381260737413,64.66914238179001,64.6723967079588,0,kth,0,226.01674567383122,4482.0,10.0,149.0,0.0,15134.0,0.1,14.700000000000001,14.700000000000001,0,tth,0,-14.700000000000001,3766.4030000000002,3766.472222222222,0,x,0,3766.472222222222
1638655248.2662728,0.008855405762622257,64.72714238179,64.72239670795881,0,kth,0,225.9667456738312,4399.0,10.0,134.0,0.0,15132.0,0.1,14.8,14.8,0,tth,0,-14.8,3761.408,3761.4444444444443,0,x,0,3761.4444444444443
1638655250.0504882,0.0048305982001058765,64.76814238179003,64.77239670795882,0,kth,0,225.9167456738312,4410.0,10.0,73.0,0.0,15112.0,0.1,14.9,14.9,0,tth,0,-14.9,3756.521,3756.4166666666665,0,x,0,3756.4166666666665
1638655252.498445,0.005287508261731659,64.82614238179002,64.82239670795883,0,kth,0,225.8667456738312,4273.0,10.0,80.0,0.0,15130.0,0.1,15.0,15.0,0,tth,0,-15.0,3751.317,3751.3888888888887,0,x,0,3751.3888888888887
1638655254.4492502,0.004622903183199049,64.86914238179003,64.87239670795881,0,kth,0,225.8167456738312,4355.0,9.0,70.0,0.0,15142.0,0.1,15.1,15.100000000000001,0,tth,0,-15.100000000000001,3746.289,3746.3611111111113,0,x,0,3746.3611111111113
1638655256.6662574,0.007683645757435252,64.92714238179002,64.9223967079588,0,kth,0,225.76674567383122,4292.0,9.0,116.0,0.0,15097.0,0.1,15.200000000000001,15.200000000000001,0,tth,0,-15.200000000000001,3741.272,3741.3333333333335,0,x,0,3741.3333333333335
1638655258.0659077,0.007932835327559992,64.96814238179002,64.97239670795881,0,kth,0,225.7167456738312,4268.0,9.0,120.0,0.0,15127.0,0.1,15.3,15.3,0,tth,0,-15.3,3736.4,3736.3055555555557,0,x,0,3736.3055555555557
1638655259.5560753,0.01005690088659521,65.01914238179,65.02239670795882,0,kth,0,225.6667456738312,4182.0,10.0,152.0,0.0,15114.0,0.1,15.4,15.4,0,tth,0,-15.4,3731.312,3731.277777777778,0,x,0,3731.277777777778
1638655261.3793414,0.01409102937284996,65.07614238179002,65.07239670795883,0,kth,0,225.6167456738312,4239.0,10.0,213.0,0.0,15116.0,0.1,15.5,15.5,0,tth,0,-15.5,3726.291,3726.25,0,x,0,3726.25
1638655262.594279,0.013762074897446077,65.11914238179003,65.12239670795881,0,kth,0,225.5667456738312,4234.0,9.0,208.0,0.0,15114.0,0.1,15.6,15.600000000000001,0,tth,0,-15.600000000000001,3721.301,3721.222222222222,0,x,0,3721.222222222222
1638655264.1721976,0.013070169648161595,65.16814238179,65.1723967079588,0,kth,0,225.51674567383122,4289.0,9.0,198.0,0.0,15149.0,0.1,15.700000000000001,15.700000000000001,0,tth,0,-15.700000000000001,3716.126,3716.1944444444443,0,x,0,3716.1944444444443
1638655265.3967326,0.014293241997101832,65.22114238179,65.22239670795881,0,kth,0,225.4667456738312,4218.0,10.0,217.0,0.0,15182.0,0.1,15.8,15.8,0,tth,0,-15.8,3711.241,3711.1666666666665,0,x,0,3711.1666666666665
1638655266.6429405,0.010886059246552749,65.27114238179001,65.27239670795882,0,kth,0,225.4167456738312,4240.0,9.0,165.0,0.0,15157.0,0.1,15.9,15.9,0,tth,0,-15.9,3706.222,3706.1388888888887,0,x,0,3706.1388888888887
1638655267.90079,0.010480522048645443,65.32214238179,65.32239670795883,0,kth,0,225.3667456738312,4269.0,10.0,159.0,0.0,15171.0,0.1,16.0,16.0,0,tth,0,-16.0,3701.0370000000003,3701.1111111111113,0,x,0,3701.1111111111113
1638655269.4953504,0.008381731784582893,65.37314238179002,65.37239670795881,0,kth,0,225.3167456738312,4311.0,10.0,127.0,0.0,15152.0,0.1,16.1,16.1,0,tth,0,-16.1,3699.035,3696.0833333333335,0,x,0,3696.0833333333335
1638655271.1649961,0.006466512702078522,65.42714238179002,65.4223967079588,0,kth,0,225.26674567383122,4258.0,10.0,98.0,0.0,15155.0,0.1,16.2,16.200000000000003,0,tth,0,-16.200000000000003,3691.025,3691.0555555555557,0,x,0,3691.0555555555557
1638655272.4068718,0.004152659679651968,65.47014238179003,65.47239670795881,0,kth,0,225.2167456738312,4238.0,9.0,63.0,0.0,15171.0,0.1,16.3,16.3,0,tth,0,-16.3,3686.0860000000002,3686.027777777778,0,x,0,3686.027777777778
1638655273.607349,0.003828888302086084,65.52114238179001,65.52239670795882,0,kth,0,225.1667456738312,4114.0,10.0,58.0,0.0,15148.0,0.1,16.4,16.4,0,tth,0,-16.4,3680.973,3681.0,0,x,0,3681.0
1638655274.8193643,0.004423610194110656,65.57314238179,65.57239670795883,0,kth,0,225.1167456738312,4182.0,10.0,67.0,0.0,15146.0,0.1,16.5,16.5,0,tth,0,-16.5,3675.9790000000003,3675.972222222222,0,x,0,3675.972222222222
1638655276.0480044,0.004689873835788361,65.62014238179,65.62239670795881,0,kth,0,225.0667456738312,4190.0,9.0,71.0,0.0,15139.0,0.1,16.6,16.6,0,tth,0,-16.6,3670.974,3670.9444444444443,0,x,0,3670.9444444444443
1638655277.28126,0.006472064456478669,65.67414238179,65.6723967079588,0,kth,0,225.01674567383122,4176.0,10.0,98.0,0.0,15142.0,0.1,16.7,16.700000000000003,0,tth,0,-16.700000000000003,3665.9030000000002,3665.9166666666665,0,x,0,3665.9166666666665
1638655278.5141594,0.007851675903932437,65.72314238179001,65.72239670795881,0,kth,0,224.9667456738312,4313.0,9.0,119.0,0.0,15156.0,0.1,16.8,16.8,0,tth,0,-16.8,3660.9120000000003,3660.8888888888887,0,x,0,3660.8888888888887
1638655279.7180977,0.00851035756696134,65.76914238179,65.77239670795882,0,kth,0,224.9167456738312,4290.0,10.0,129.0,0.0,15158.0,0.1,16.9,16.9,0,tth,0,-16.9,3655.866,3655.8611111111113,0,x,0,3655.8611111111113
1638655280.9010358,0.01036440454185371,65.82414238179001,65.82239670795883,0,kth,0,224.8667456738312,4197.0,9.0,157.0,0.0,15148.0,0.1,17.0,17.0,0,tth,0,-17.0,3650.8450000000003,3650.8333333333335,0,x,0,3650.8333333333335
1638655282.092921,0.009513113562793156,65.87114238179001,65.87239670795881,0,kth,0,224.8167456738312,4126.0,9.0,144.0,0.0,15137.0,0.1,17.1,17.1,0,tth,0,-17.1,3645.877,3645.8055555555557,0,x,0,3645.8055555555557
1638655283.3154988,0.009368608563699941,65.92314238179003,65.9223967079588,0,kth,0,224.76674567383122,4188.0,10.0,142.0,0.0,15157.0,0.1,17.2,17.200000000000003,0,tth,0,-17.200000000000003,3640.772,3640.777777777778,0,x,0,3640.777777777778
1638655284.5270748,0.008317380685193743,65.97014238179003,65.97239670795881,0,kth,0,224.7167456738312,4190.0,10.0,126.0,0.0,15149.0,0.1,17.3,17.3,0,tth,0,-17.3,3635.8,3635.75,0,x,0,3635.75
1638655285.7158487,0.007322382742924995,66.02114238179001,66.02239670795882,0,kth,0,224.6667456738312,4106.0,9.0,111.0,0.0,15159.0,0.1,17.400000000000002,17.4,0,tth,0,-17.4,3630.7180000000003,3630.722222222222,0,x,0,3630.722222222222
1638655286.9446988,0.006336633663366337,66.07514238179002,66.07239670795883,0,kth,0,224.6167456738312,4208.0,8.0,96.0,0.0,15150.0,0.1,17.5,17.5,0,tth,0,-17.5,3625.754,3625.6944444444443,0,x,0,3625.6944444444443
1638655288.207234,0.004554154841264603,66.12114238179001,66.12239670795881,0,kth,0,224.5667456738312,4201.0,9.0,69.0,0.0,15151.0,0.1,17.6,17.6,0,tth,0,-17.6,3620.695,3620.6666666666665,0,x,0,3620.6666666666665
1638655289.8093033,0.0036322810725135384,66.17314238179003,66.1723967079588,0,kth,0,224.51674567383122,4201.0,9.0,55.0,0.0,15142.0,0.1,17.7,17.700000000000003,0,tth,0,-17.700000000000003,3615.6530000000002,3615.6388888888887,0,x,0,3615.6388888888887
1638655291.0603657,0.002902949132414066,66.22014238179003,66.22239670795881,0,kth,0,224.4667456738312,4151.0,8.0,44.0,0.0,15157.0,0.1,17.8,17.8,0,tth,0,-17.8,3610.614,3610.6111111111113,0,x,0,3610.6111111111113
1638655292.2632065,0.002837909186906019,66.27114238179001,66.27239670795882,0,kth,0,224.4167456738312,4160.0,9.0,43.0,0.0,15152.0,0.1,17.900000000000002,17.9,0,tth,0,-17.9,3605.5080000000003,3605.5833333333335,0,x,0,3605.5833333333335
1638655293.5353725,0.0034976572295915,66.32414238179001,66.32239670795883,0,kth,0,224.3667456738312,4159.0,9.0,53.0,0.0,15153.0,0.1,18.0,18.0,0,tth,0,-18.0,3600.589,3600.5555555555557,0,x,0,3600.5555555555557
1638655294.8013408,0.0036939313984168864,66.36914238179003,66.37239670795881,0,kth,0,224.3167456738312,4106.0,9.0,56.0,0.0,15160.0,0.1,18.1,18.1,0,tth,0,-18.1,3595.541,3595.527777777778,0,x,0,3595.527777777778
1638655296.0341117,0.004687396844259589,66.41814238179,66.4223967079588,0,kth,0,224.26674567383122,4061.0,9.0,71.0,0.0,15147.0,0.1,18.2,18.2,0,tth,0,-18.2,3590.435,3590.5,0,x,0,3590.5
1638655297.4220352,0.006135374059902362,66.47114238179,66.47239670795881,0,kth,0,224.2167456738312,4201.0,9.0,93.0,0.0,15158.0,0.1,18.3,18.3,0,tth,0,-18.3,3585.467,3585.472222222222,0,x,0,3585.472222222222
1638655299.0633364,0.006797333861281595,66.52314238179002,66.52239670795882,0,kth,0,224.1667456738312,4079.0,8.0,103.0,0.0,15153.0,0.1,18.400000000000002,18.400000000000002,0,tth,0,-18.400000000000002,3582.404,3580.4444444444443,0,x,0,3580.4444444444443
1638655300.6243947,0.007390300230946882,66.57314238179,66.57239670795883,0,kth,0,224.1167456738312,4033.0,8.0,112.0,0.0,15155.0,0.1,18.5,18.5,0,tth,0,-18.5,3577.976,3575.4166666666665,0,x,0,3575.4166666666665
1638655301.834119,0.007981530343007916,66.62414238179002,66.62239670795881,0,kth,0,224.0667456738312,4094.0,9.0,121.0,0.0,15160.0,0.1,18.6,18.6,0,tth,0,-18.6,3570.284,3570.3888888888887,0,x,0,3570.3888888888887
1638655303.3908212,0.007058513094531302,66.67514238179001,66.6723967079588,0,kth,0,224.01674567383122,4053.0,10.0,107.0,0.0,15159.0,0.1,18.7,18.7,0,tth,0,-18.7,3567.846,3565.3611111111113,0,x,0,3565.3611111111113
1638655304.9832268,0.005483252956332166,66.72214238179001,66.72239670795881,0,kth,0,223.9667456738312,4059.0,9.0,83.0,0.0,15137.0,0.1,18.8,18.8,0,tth,0,-18.8,3563.233,3560.3333333333335,0,x,0,3560.3333333333335
1638655306.72733,0.006268558231606731,66.77614238179001,66.77239670795882,0,kth,0,223.9167456738312,4058.0,9.0,95.0,0.0,15155.0,0.1,18.900000000000002,18.900000000000002,0,tth,0,-18.900000000000002,3558.005,3555.3055555555557,0,x,0,3555.3055555555557
1638655308.4444547,0.003102105471586034,66.81814238179001,66.82239670795883,0,kth,0,223.8667456738312,4166.0,9.0,47.0,0.0,15151.0,0.1,19.0,19.0,0,tth,0,-19.0,3550.281,3550.277777777778,0,x,0,3550.277777777778
1638655310.043512,0.0067317845828933475,66.89014238179001,66.87239670795881,0,kth,0,223.8167456738312,4019.0,9.0,102.0,0.0,15152.0,0.1,19.1,19.1,0,tth,0,-19.1,3547.567,3545.25,0,x,0,3545.25
1638655311.3612034,0.0016510368511425174,66.91914238179001,66.9223967079588,0,kth,0,223.76674567383122,4095.0,9.0,25.0,0.0,15142.0,0.1,19.2,19.2,0,tth,0,-19.2,3540.359,3540.222222222222,0,x,0,3540.222222222222
1638655312.8917994,0.002375923970432946,66.97714238179,66.97239670795881,0,kth,0,223.7167456738312,4104.0,8.0,36.0,0.0,15152.0,0.1,19.3,19.3,0,tth,0,-19.3,3536.67,3535.1944444444443,0,x,0,3535.1944444444443
1638655314.1445096,0.001519556025369979,67.01814238179003,67.02239670795882,0,kth,0,223.6667456738312,4004.0,9.0,23.0,0.0,15136.0,0.1,19.400000000000002,19.400000000000002,0,tth,0,-19.400000000000002,3530.172,3530.1666666666665,0,x,0,3530.1666666666665
1638655315.29658,0.0022454101175538236,67.07114238179003,67.07239670795883,0,kth,0,223.6167456738312,4050.0,9.0,34.0,0.0,15142.0,0.1,19.5,19.5,0,tth,0,-19.5,3525.181,3525.1388888888887,0,x,0,3525.1388888888887
1638655316.7261379,0.00270698534266473,67.11914238179003,67.12239670795881,0,kth,0,223.5667456738312,4139.0,8.0,41.0,0.0,15146.0,0.1,19.6,19.6,0,tth,0,-19.6,3520.072,3520.1111111111113,0,x,0,3520.1111111111113
1638655318.301385,0.003960134644577916,67.17314238179003,67.1723967079588,0,kth,0,223.51674567383122,3990.0,9.0,60.0,0.0,15151.0,0.1,19.7,19.7,0,tth,0,-19.7,3517.935,3515.0833333333335,0,x,0,3515.0833333333335
1638655319.537509,0.004424194400422609,67.22014238179003,67.22239670795881,0,kth,0,223.4667456738312,4035.0,9.0,67.0,0.0,15144.0,0.1,19.8,19.8,0,tth,0,-19.8,3510.014,3510.0555555555557,0,x,0,3510.0555555555557
1638655322.9678595,0.004886101023440079,67.27214238179002,67.27239670795882,0,kth,0,223.4167456738312,4018.0,8.0,74.0,0.0,15145.0,0.1,19.900000000000002,19.900000000000002,0,tth,0,-19.900000000000002,3507.947,3505.027777777778,0,x,0,3505.027777777778
1638655324.4853823,0.0048783703606038635,67.31914238179002,67.32239670795883,0,kth,0,223.3667456738312,4009.0,8.0,74.0,0.0,15169.0,0.1,20.0,20.0,0,tth,0,-20.0,3499.951,3500.0,0,x,0,3500.0
