time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time,D4calc,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638568621.4048452,68.31814238179001,68.32239670795883,0,kth,0,222.3667456738312,8684.0,10.0,2094.0,0.0,18103.0,0.1,0.11567143567364525,22.0,22.0,0,tth,0,-22.0
1638568622.5500932,68.37414238179002,68.37239670795881,0,kth,0,222.3167456738312,8712.0,9.0,2039.0,0.0,18106.0,0.1,0.11261460289406826,22.1,22.1,0,tth,0,-22.1
1638568623.7161617,68.41914238179001,68.4223967079588,0,kth,0,222.26674567383122,8758.0,10.0,1957.0,0.0,18110.0,0.1,0.10806184428492546,22.2,22.200000000000003,0,tth,0,-22.200000000000003
1638568625.7589676,68.47714238179,68.47239670795881,0,kth,0,222.2167456738312,8534.0,10.0,1939.0,0.0,18189.0,0.1,0.10660289185771621,22.3,22.3,0,tth,0,-22.3
1638568627.7749424,68.51814238179003,68.52239670795882,0,kth,0,222.1667456738312,8693.0,10.0,1899.0,0.0,18183.0,0.1,0.10443821151625145,22.400000000000002,22.4,0,tth,0,-22.4
1638568630.0910766,68.57614238179002,68.57239670795883,0,kth,0,222.1167456738312,8634.0,10.0,1881.0,0.0,18189.0,0.1,0.10341415141019297,22.5,22.5,0,tth,0,-22.5
1638568631.27008,68.62014238179,68.62239670795881,0,kth,0,222.0667456738312,8495.0,10.0,1851.0,0.0,18174.0,0.1,0.1018487949818422,22.6,22.6,0,tth,0,-22.6
1638568632.8260207,68.66814238179,68.6723967079588,0,kth,0,222.01674567383122,8564.0,10.0,1842.0,0.0,18168.0,0.1,0.10138705416116249,22.7,22.700000000000003,0,tth,0,-22.700000000000003
1638568634.601845,68.72714238179,68.72239670795881,0,kth,0,221.9667456738312,8488.0,10.0,1839.0,0.0,18167.0,0.1,0.10122750041283646,22.8,22.8,0,tth,0,-22.8
1638568637.3358994,68.76614238179002,68.77239670795882,0,kth,0,221.9167456738312,8401.0,10.0,1796.0,0.0,18169.0,0.1,0.09884968903076669,22.900000000000002,22.9,0,tth,0,-22.9
1638568638.5089521,68.82714238179003,68.82239670795883,0,kth,0,221.8667456738312,8399.0,9.0,1983.0,0.0,18173.0,0.1,0.10911792219226325,23.0,23.0,0,tth,0,-23.0
1638568639.9050496,68.86914238179003,68.87239670795881,0,kth,0,221.8167456738312,8521.0,9.0,1857.0,0.0,18182.0,0.1,0.1021339786602134,23.1,23.1,0,tth,0,-23.1
1638568641.0002472,68.92214238179002,68.9223967079588,0,kth,0,221.76674567383122,8339.0,9.0,1878.0,0.0,18182.0,0.1,0.1032889671103289,23.2,23.200000000000003,0,tth,0,-23.200000000000003
1638568642.1804144,68.97014238179003,68.97239670795881,0,kth,0,221.7167456738312,8287.0,10.0,1877.0,0.0,18160.0,0.1,0.1033590308370044,23.3,23.3,0,tth,0,-23.3
1638568643.4212694,69.01814238179003,69.02239670795882,0,kth,0,221.6667456738312,8337.0,9.0,1887.0,0.0,18151.0,0.1,0.1039612142581676,23.400000000000002,23.4,0,tth,0,-23.4
1638568644.5544865,69.07414238179001,69.07239670795883,0,kth,0,221.6167456738312,8283.0,9.0,1967.0,0.0,18178.0,0.1,0.10820772362196061,23.5,23.5,0,tth,0,-23.5
1638568645.7454991,69.11814238179002,69.12239670795881,0,kth,0,221.5667456738312,8238.0,10.0,1921.0,0.0,18179.0,0.1,0.10567137906375489,23.6,23.6,0,tth,0,-23.6
1638568646.898179,69.17714238179002,69.1723967079588,0,kth,0,221.51674567383122,8148.0,9.0,2057.0,0.0,18140.0,0.1,0.11339581036383682,23.7,23.700000000000003,0,tth,0,-23.700000000000003
1638568648.2002885,69.21814238179002,69.22239670795881,0,kth,0,221.4667456738312,8224.0,10.0,1941.0,0.0,18150.0,0.1,0.10694214876033058,23.8,23.8,0,tth,0,-23.8
1638568649.3439543,69.27314238179002,69.27239670795882,0,kth,0,221.4167456738312,8145.0,10.0,2067.0,0.0,18155.0,0.1,0.11385293307628752,23.900000000000002,23.9,0,tth,0,-23.9
1638568650.5360208,69.32014238179002,69.32239670795883,0,kth,0,221.3667456738312,8050.0,9.0,2061.0,0.0,18163.0,0.1,0.1134724439795188,24.0,24.0,0,tth,0,-24.0
