time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,TEY,D3,D4,MCP,mesh,scaler_time
1638559133.7372725,31.0,31.0,0,tth,0,-31.0,72.81814238179001,72.82239670795883,0,kth,0,217.8667456738312,28703.0,9.0,6351.0,0.0,20818.0,0.1
1638559134.708601,31.1,31.1,0,tth,0,-31.1,72.87314238179002,72.87239670795881,0,kth,0,217.8167456738312,28637.0,9.0,6652.0,0.0,20828.0,0.1
1638559135.6729388,31.2,31.200000000000003,0,tth,0,-31.200000000000003,72.92214238179002,72.9223967079588,0,kth,0,217.76674567383122,28512.0,9.0,6443.0,0.0,20822.0,0.1
1638559136.6171823,31.3,31.3,0,tth,0,-31.3,72.97414238179002,72.97239670795881,0,kth,0,217.7167456738312,28438.0,8.0,6133.0,0.0,20803.0,0.1
1638559137.589356,31.400000000000002,31.4,0,tth,0,-31.4,73.02114238179001,73.02239670795882,0,kth,0,217.6667456738312,28405.0,9.0,5944.0,0.0,20802.0,0.1
1638559138.5281703,31.5,31.5,0,tth,0,-31.5,73.07414238179001,73.07239670795883,0,kth,0,217.6167456738312,28262.0,9.0,5738.0,0.0,20804.0,0.1
1638559140.6920884,31.6,31.6,0,tth,0,-31.6,73.12714238179001,73.12239670795881,0,kth,0,217.5667456738312,28260.0,9.0,5460.0,0.0,20832.0,0.1
1638559141.9582858,31.7,31.700000000000003,0,tth,0,-31.700000000000003,73.16914238179001,73.1723967079588,0,kth,0,217.51674567383122,28151.0,9.0,5140.0,0.0,20821.0,0.1
1638559143.8759687,31.8,31.8,0,tth,0,-31.8,73.22714238179,73.22239670795881,0,kth,0,217.4667456738312,28051.0,8.0,4991.0,0.0,20815.0,0.1
1638559144.828914,31.900000000000002,31.9,0,tth,0,-31.9,73.26914238179,73.27239670795882,0,kth,0,217.4167456738312,27910.0,9.0,4862.0,0.0,20815.0,0.1
1638559146.2720747,32.0,32.0,0,tth,0,-32.0,73.31814238179001,73.32239670795883,0,kth,0,217.3667456738312,27856.0,9.0,4504.0,0.0,20812.0,0.1
1638559147.25216,32.1,32.1,0,tth,0,-32.1,73.37114238179001,73.37239670795881,0,kth,0,217.3167456738312,27784.0,9.0,4424.0,0.0,20809.0,0.1
1638559148.2269847,32.2,32.2,0,tth,0,-32.2,73.42314238179003,73.4223967079588,0,kth,0,217.26674567383122,27766.0,9.0,4293.0,0.0,20803.0,0.1
1638559149.4014804,32.3,32.3,0,tth,0,-32.3,73.46814238179002,73.47239670795881,0,kth,0,217.2167456738312,27637.0,8.0,4124.0,0.0,20809.0,0.1
1638559150.8120902,32.4,32.400000000000006,0,tth,0,-32.400000000000006,73.51914238179,73.52239670795882,0,kth,0,217.1667456738312,27558.0,9.0,4061.0,0.0,20806.0,0.1
1638559151.817974,32.5,32.5,0,tth,0,-32.5,73.57114238179003,73.57239670795883,0,kth,0,217.1167456738312,27498.0,9.0,4034.0,0.0,20808.0,0.1
1638559152.7995787,32.6,32.6,0,tth,0,-32.6,73.61914238179003,73.62239670795881,0,kth,0,217.0667456738312,27386.0,9.0,4001.0,0.0,20783.0,0.1
1638559153.7589755,32.7,32.7,0,tth,0,-32.7,73.66914238179001,73.6723967079588,0,kth,0,217.01674567383122,27262.0,9.0,3958.0,0.0,20811.0,0.1
1638559154.7275188,32.8,32.8,0,tth,0,-32.8,73.72214238179001,73.72239670795881,0,kth,0,216.9667456738312,27242.0,8.0,3908.0,0.0,20802.0,0.1
1638559155.6974633,32.9,32.900000000000006,0,tth,0,-32.900000000000006,73.77514238179,73.77239670795882,0,kth,0,216.9167456738312,27133.0,9.0,3893.0,0.0,20800.0,0.1
1638559156.6668487,33.0,33.0,0,tth,0,-33.0,73.82314238179,73.82239670795883,0,kth,0,216.8667456738312,27057.0,9.0,3923.0,0.0,20805.0,0.1
1638559157.626755,33.1,33.1,0,tth,0,-33.1,73.87514238179003,73.87239670795881,0,kth,0,216.8167456738312,26976.0,9.0,3970.0,0.0,20803.0,0.1
1638559158.563032,33.2,33.2,0,tth,0,-33.2,73.92214238179002,73.9223967079588,0,kth,0,216.76674567383122,26945.0,8.0,3930.0,0.0,20801.0,0.1
1638559160.4274962,33.3,33.3,0,tth,0,-33.3,73.97614238179003,73.97239670795881,0,kth,0,216.7167456738312,26782.0,8.0,4026.0,0.0,20800.0,0.1
1638559161.6103933,33.4,33.400000000000006,0,tth,0,-33.400000000000006,74.01814238179003,74.02239670795882,0,kth,0,216.6667456738312,26767.0,9.0,3799.0,0.0,20789.0,0.1
1638559163.0899522,33.5,33.5,0,tth,0,-33.5,74.07714238179003,74.07239670795883,0,kth,0,216.6167456738312,26673.0,9.0,4085.0,0.0,20804.0,0.1
1638559164.2313845,33.6,33.6,0,tth,0,-33.6,74.11814238179002,74.12239670795881,0,kth,0,216.5667456738312,26565.0,9.0,3866.0,0.0,20793.0,0.1
1638559166.0286555,33.7,33.7,0,tth,0,-33.7,74.17614238179002,74.1723967079588,0,kth,0,216.51674567383122,26541.0,9.0,4188.0,0.0,20773.0,0.1
1638559167.4001374,33.8,33.8,0,tth,0,-33.8,74.21814238179002,74.22239670795881,0,kth,0,216.4667456738312,26444.0,9.0,3994.0,0.0,20810.0,0.1
1638559168.5813339,33.9,33.900000000000006,0,tth,0,-33.900000000000006,74.26814238179003,74.27239670795882,0,kth,0,216.4167456738312,26379.0,9.0,4028.0,0.0,20788.0,0.1
1638559169.5668392,34.0,34.0,0,tth,0,-34.0,74.31814238179001,74.32239670795883,0,kth,0,216.3667456738312,26276.0,9.0,4160.0,0.0,20782.0,0.1
1638559170.5392084,34.1,34.1,0,tth,0,-34.1,74.37314238179002,74.37239670795881,0,kth,0,216.3167456738312,26223.0,9.0,4310.0,0.0,20770.0,0.1
1638559171.4993246,34.2,34.2,0,tth,0,-34.2,74.41914238179001,74.4223967079588,0,kth,0,216.26674567383122,26136.0,10.0,4157.0,0.0,20779.0,0.1
1638559172.5172796,34.300000000000004,34.3,0,tth,0,-34.3,74.47014238179003,74.47239670795881,0,kth,0,216.2167456738312,25970.0,9.0,4287.0,0.0,20769.0,0.1
1638559173.5531032,34.4,34.400000000000006,0,tth,0,-34.400000000000006,74.51914238179,74.52239670795882,0,kth,0,216.1667456738312,26049.0,9.0,4157.0,0.0,20760.0,0.1
1638559174.804978,34.5,34.5,0,tth,0,-34.5,74.56914238179002,74.57239670795883,0,kth,0,216.1167456738312,25872.0,9.0,4101.0,0.0,20767.0,0.1
1638559175.776158,34.6,34.6,0,tth,0,-34.6,74.61814238179002,74.62239670795881,0,kth,0,216.0667456738312,25817.0,9.0,4091.0,0.0,20757.0,0.1
1638559176.7230842,34.7,34.7,0,tth,0,-34.7,74.66814238179,74.6723967079588,0,kth,0,216.01674567383122,25766.0,9.0,4065.0,0.0,20762.0,0.1
1638559177.7546432,34.800000000000004,34.8,0,tth,0,-34.8,74.72614238179003,74.72239670795881,0,kth,0,215.9667456738312,25726.0,9.0,4091.0,0.0,20771.0,0.1
1638559178.7063482,34.9,34.900000000000006,0,tth,0,-34.900000000000006,74.76814238179003,74.77239670795882,0,kth,0,215.9167456738312,25619.0,9.0,3895.0,0.0,20752.0,0.1
1638559181.081456,35.0,35.0,0,tth,0,-35.0,74.82714238179003,74.82239670795883,0,kth,0,215.8667456738312,25620.0,9.0,3765.0,0.0,20760.0,0.1
1638559182.457526,35.1,35.1,0,tth,0,-35.1,74.86914238179003,74.87239670795881,0,kth,0,215.8167456738312,25440.0,9.0,3546.0,0.0,20747.0,0.1
1638559184.336189,35.2,35.2,0,tth,0,-35.2,74.92714238179002,74.92239670795882,0,kth,0,215.7667456738312,25426.0,9.0,3562.0,0.0,20756.0,0.1
1638559185.629661,35.300000000000004,35.3,0,tth,0,-35.3,74.96814238179002,74.97239670795881,0,kth,0,215.7167456738312,25353.0,10.0,3311.0,0.0,20736.0,0.1
1638559187.191246,35.4,35.400000000000006,0,tth,0,-35.400000000000006,75.02714238179001,75.02239670795882,0,kth,0,215.6667456738312,25244.0,8.0,3281.0,0.0,20735.0,0.1
1638559188.4111786,35.5,35.5,0,tth,0,-35.5,75.06914238179002,75.07239670795883,0,kth,0,215.6167456738312,25273.0,9.0,3139.0,0.0,20743.0,0.1
1638559190.0156207,35.6,35.6,0,tth,0,-35.6,75.12714238179001,75.12239670795881,0,kth,0,215.5667456738312,25131.0,10.0,2997.0,0.0,20765.0,0.1
1638559191.2827706,35.7,35.7,0,tth,0,-35.7,75.16814238179,75.17239670795882,0,kth,0,215.5167456738312,25035.0,9.0,2884.0,0.0,20731.0,0.1
1638559192.2526684,35.800000000000004,35.8,0,tth,0,-35.8,75.22114238179,75.22239670795881,0,kth,0,215.4667456738312,25038.0,10.0,2907.0,0.0,20750.0,0.1
1638559193.3345954,35.9,35.900000000000006,0,tth,0,-35.900000000000006,75.26814238179003,75.27239670795882,0,kth,0,215.4167456738312,24938.0,9.0,2720.0,0.0,20735.0,0.1
1638559194.3964,36.0,36.0,0,tth,0,-36.0,75.32014238179002,75.32239670795883,0,kth,0,215.3667456738312,24852.0,8.0,2574.0,0.0,20736.0,0.1
1638559195.3557272,36.1,36.1,0,tth,0,-36.1,75.36814238179002,75.37239670795881,0,kth,0,215.3167456738312,24785.0,10.0,2573.0,0.0,20740.0,0.1
1638559196.254817,36.201,36.2,0,tth,0,-36.2,75.42114238179002,75.42239670795882,0,kth,0,215.2667456738312,24711.0,9.0,2526.0,0.0,20748.0,0.1
1638559197.2344859,36.300000000000004,36.3,0,tth,0,-36.3,75.47414238179002,75.47239670795881,0,kth,0,215.2167456738312,24616.0,10.0,2408.0,0.0,20737.0,0.1
1638559198.2615333,36.4,36.400000000000006,0,tth,0,-36.400000000000006,75.51814238179003,75.52239670795882,0,kth,0,215.1667456738312,24674.0,10.0,2349.0,0.0,20725.0,0.1
1638559199.25915,36.5,36.5,0,tth,0,-36.5,75.56814238179001,75.57239670795883,0,kth,0,215.1167456738312,24578.0,10.0,2284.0,0.0,20722.0,0.1
1638559200.2959723,36.6,36.6,0,tth,0,-36.6,75.62114238179001,75.62239670795881,0,kth,0,215.0667456738312,24436.0,9.0,2218.0,0.0,20724.0,0.1
1638559201.3452103,36.7,36.7,0,tth,0,-36.7,75.67414238179,75.67239670795882,0,kth,0,215.0167456738312,24409.0,10.0,2222.0,0.0,20730.0,0.1
1638559202.3241732,36.800000000000004,36.8,0,tth,0,-36.8,75.72114238179,75.72239670795881,0,kth,0,214.9667456738312,24319.0,10.0,2200.0,0.0,20726.0,0.1
1638559203.3452873,36.9,36.900000000000006,0,tth,0,-36.900000000000006,75.77614238179001,75.77239670795882,0,kth,0,214.9167456738312,24322.0,9.0,2194.0,0.0,20730.0,0.1
1638559204.2953482,37.0,37.0,0,tth,0,-37.0,75.82214238179,75.82239670795883,0,kth,0,214.8667456738312,24320.0,9.0,2223.0,0.0,20813.0,0.1
1638559205.2961636,37.1,37.1,0,tth,0,-37.1,75.86814238179002,75.87239670795881,0,kth,0,214.8167456738312,24211.0,9.0,2170.0,0.0,20795.0,0.1
1638559207.7754653,37.2,37.2,0,tth,0,-37.2,75.93014238179,75.92239670795882,0,kth,0,214.7667456738312,24223.0,10.0,2203.0,0.0,20795.0,0.1
1638559209.311257,37.300000000000004,37.3,0,tth,0,-37.3,75.96914238179002,75.97239670795881,0,kth,0,214.7167456738312,24051.0,9.0,2125.0,0.0,20799.0,0.1
1638559211.767194,37.4,37.400000000000006,0,tth,0,-37.400000000000006,76.02714238179001,76.02239670795882,0,kth,0,214.6667456738312,24104.0,10.0,2249.0,0.0,20799.0,0.1
1638559213.1477537,37.5,37.5,0,tth,0,-37.5,76.06914238179002,76.07239670795883,0,kth,0,214.6167456738312,24013.0,9.0,2181.0,0.0,20800.0,0.1
1638559215.1429486,37.6,37.6,0,tth,0,-37.6,76.12714238179001,76.12239670795881,0,kth,0,214.5667456738312,23926.0,9.0,2312.0,0.0,20796.0,0.1
1638559216.8255424,37.7,37.7,0,tth,0,-37.7,76.16814238179,76.17239670795882,0,kth,0,214.5167456738312,23913.0,9.0,2216.0,0.0,20800.0,0.1
1638559217.8955433,37.800000000000004,37.8,0,tth,0,-37.8,76.22214238179001,76.22239670795881,0,kth,0,214.4667456738312,23743.0,8.0,2383.0,0.0,20802.0,0.1
1638559219.5091124,37.9,37.900000000000006,0,tth,0,-37.900000000000006,76.26914238179,76.27239670795882,0,kth,0,214.4167456738312,23847.0,10.0,2335.0,0.0,20814.0,0.1
1638559220.5233564,38.0,38.0,0,tth,0,-38.0,76.32414238179001,76.32239670795883,0,kth,0,214.3667456738312,23661.0,9.0,2450.0,0.0,20787.0,0.1
1638559221.5406914,38.1,38.1,0,tth,0,-38.1,76.36914238179003,76.37239670795881,0,kth,0,214.3167456738312,23641.0,9.0,2416.0,0.0,20789.0,0.1
1638559222.516698,38.2,38.2,0,tth,0,-38.2,76.42314238179003,76.42239670795882,0,kth,0,214.2667456738312,23566.0,9.0,2462.0,0.0,20797.0,0.1
1638559223.4763803,38.300000000000004,38.3,0,tth,0,-38.3,76.46914238179002,76.47239670795881,0,kth,0,214.2167456738312,23551.0,9.0,2464.0,0.0,20777.0,0.1
1638559224.5384438,38.4,38.400000000000006,0,tth,0,-38.400000000000006,76.51814238179003,76.52239670795882,0,kth,0,214.1667456738312,23427.0,9.0,2453.0,0.0,20780.0,0.1
1638559225.4916096,38.5,38.5,0,tth,0,-38.5,76.57414238179001,76.57239670795883,0,kth,0,214.1167456738312,23356.0,10.0,2496.0,0.0,20791.0,0.1
1638559226.4829671,38.6,38.6,0,tth,0,-38.6,76.62314238179002,76.62239670795881,0,kth,0,214.0667456738312,23359.0,9.0,2490.0,0.0,20798.0,0.1
1638559227.444175,38.7,38.7,0,tth,0,-38.7,76.67314238179003,76.67239670795882,0,kth,0,214.0167456738312,23339.0,10.0,2457.0,0.0,20808.0,0.1
1638559229.0909657,38.800000000000004,38.8,0,tth,0,-38.8,76.72714238179,76.72239670795881,0,kth,0,213.9667456738312,23276.0,9.0,2358.0,0.0,20778.0,0.1
1638559230.1487038,38.9,38.900000000000006,0,tth,0,-38.900000000000006,76.77014238179001,76.77239670795882,0,kth,0,213.9167456738312,23213.0,9.0,2364.0,0.0,20790.0,0.1
1638559231.3626199,39.0,39.0,0,tth,0,-39.0,76.82214238179,76.82239670795883,0,kth,0,213.8667456738312,23113.0,10.0,2231.0,0.0,20775.0,0.1
1638559232.3587692,39.1,39.1,0,tth,0,-39.1,76.87314238179002,76.87239670795881,0,kth,0,213.8167456738312,22970.0,9.0,2258.0,0.0,20782.0,0.1
1638559233.551361,39.2,39.2,0,tth,0,-39.2,76.92214238179002,76.92239670795882,0,kth,0,213.7667456738312,23033.0,9.0,2148.0,0.0,20781.0,0.1
1638559234.7351587,39.300000000000004,39.3,0,tth,0,-39.3,76.96814238179002,76.97239670795881,0,kth,0,213.7167456738312,22985.0,10.0,2062.0,0.0,20773.0,0.1
1638559235.7616236,39.4,39.400000000000006,0,tth,0,-39.400000000000006,77.02414238179003,77.02239670795882,0,kth,0,213.6667456738312,22906.0,10.0,1965.0,0.0,20784.0,0.1
1638559237.0441964,39.5,39.5,0,tth,0,-39.5,77.06814238179001,77.07239670795883,0,kth,0,213.6167456738312,22769.0,10.0,1892.0,0.0,20776.0,0.1
1638559238.024034,39.6,39.6,0,tth,0,-39.6,77.12314238179002,77.12239670795881,0,kth,0,213.5667456738312,22756.0,10.0,1868.0,0.0,20770.0,0.1
1638559239.0065477,39.7,39.7,0,tth,0,-39.7,77.16914238179001,77.17239670795882,0,kth,0,213.5167456738312,22766.0,9.0,1822.0,0.0,20778.0,0.1
1638559239.9984705,39.800000000000004,39.8,0,tth,0,-39.8,77.22714238179,77.22239670795881,0,kth,0,213.4667456738312,22695.0,10.0,1688.0,0.0,20782.0,0.1
1638559241.2552948,39.9,39.900000000000006,0,tth,0,-39.900000000000006,77.26814238179003,77.27239670795882,0,kth,0,213.4167456738312,22586.0,9.0,1634.0,0.0,20758.0,0.1
1638559242.2600422,40.0,40.0,0,tth,0,-40.0,77.31914238179002,77.32239670795883,0,kth,0,213.3667456738312,22516.0,9.0,1612.0,0.0,20760.0,0.1
