time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc
1638659706.136801,69.77114238179001,69.77239670795882,0,kth,0,220.9167456738312,24.900000000000002,24.9,0,tth,0,-24.9,3952.0,9.0,11452.0,0.0,15137.0,0.1,-846.141,-846.1125,0,x,0,-846.1125,0.7565567813965779
1638659707.3625176,69.81914238179002,69.82239670795883,0,kth,0,220.8667456738312,25.0,25.0,0,tth,0,-25.0,3863.0,9.0,11238.0,0.0,15144.0,0.1,-851.0980000000001,-851.125,0,x,0,-851.125,0.7420760697305864
1638659708.5928533,69.87414238179002,69.87239670795881,0,kth,0,220.8167456738312,25.1,25.1,0,tth,0,-25.1,4001.0,9.0,11197.0,0.0,15145.0,0.1,-856.1080000000001,-856.1375,0,x,0,-856.1375,0.7393199075602509
1638659709.878498,69.92514238179001,69.9223967079588,0,kth,0,220.76674567383122,25.2,25.200000000000003,0,tth,0,-25.200000000000003,3903.0,10.0,10946.0,0.0,15128.0,0.1,-861.095,-861.1500000000001,0,x,0,-861.1500000000001,0.7235589635113696
1638659711.1557064,69.96914238179002,69.97239670795881,0,kth,0,220.7167456738312,25.3,25.3,0,tth,0,-25.3,3922.0,9.0,10464.0,0.0,15131.0,0.1,-866.166,-866.1625,0,x,0,-866.1625,0.6915603727446963
1638659712.3898666,70.02614238179001,70.02239670795882,0,kth,0,220.6667456738312,25.400000000000002,25.4,0,tth,0,-25.4,3887.0,9.0,10599.0,0.0,15139.0,0.1,-871.2280000000001,-871.175,0,x,0,-871.175,0.7001122927538147
1638659713.7618995,70.06814238179001,70.07239670795883,0,kth,0,220.6167456738312,25.5,25.5,0,tth,0,-25.5,3806.0,9.0,10080.0,0.0,15122.0,0.1,-876.042,-876.1875,0,x,0,-876.1875,0.666578494908081
1638659715.0187511,70.12114238179001,70.12239670795881,0,kth,0,220.5667456738312,25.6,25.6,0,tth,0,-25.6,3860.0,9.0,10059.0,0.0,15118.0,0.1,-881.237,-881.2,0,x,0,-881.2,0.6653657891255457
1638659716.2360122,70.17314238179003,70.1723967079588,0,kth,0,220.51674567383122,25.7,25.700000000000003,0,tth,0,-25.700000000000003,3756.0,9.0,9904.0,0.0,15126.0,0.1,-886.087,-886.2125000000001,0,x,0,-886.2125000000001,0.6547666269998678
1638659717.4317775,70.22214238179001,70.22239670795881,0,kth,0,220.4667456738312,25.8,25.8,0,tth,0,-25.8,3737.0,9.0,9815.0,0.0,15150.0,0.1,-891.181,-891.225,0,x,0,-891.225,0.6478547854785478
