time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m4,kappa_motors_m4_user_setpoint,kappa_motors_m4_sync,kappa_motors_m4_desc,kappa_motors_m4_homf,kappa_motors_m4_dval
1638752885.2421618,304.0,12709.0,4.0,0.0,9039.0,0.1,-169.916,-169.911,0,z,0,-169.911
1638752886.15968,379.0,11864.0,4.0,0.0,9039.0,0.1,-139.912,-139.911,0,z,0,-139.911
1638752886.8849583,375.0,11102.0,4.0,0.0,9022.0,0.1,-109.907,-109.911,0,z,0,-109.911
1638752887.6625903,448.0,10165.0,4.0,0.0,9041.0,0.1,-79.916,-79.911,0,z,0,-79.911
1638752888.399375,503.0,9275.0,3.0,0.0,9037.0,0.1,-49.936,-49.911,0,z,0,-49.911
1638752889.1224134,554.0,8472.0,3.0,0.0,9028.0,0.1,-19.916,-19.911,0,z,0,-19.911
1638752889.8395686,607.0,7465.0,3.0,0.0,9035.0,0.1,10.083,10.088999999999999,0,z,0,10.088999999999999
1638752890.5738735,664.0,6706.0,3.0,0.0,9033.0,0.1,40.082,40.089,0,z,0,40.089
1638752891.409744,725.0,5743.0,4.0,0.0,9037.0,0.1,70.09,70.089,0,z,0,70.089
1638752892.1922987,771.0,5022.0,4.0,0.0,9035.0,0.1,100.093,100.089,0,z,0,100.089
1638752892.9331985,816.0,4228.0,4.0,0.0,9028.0,0.1,130.091,130.089,0,z,0,130.089
1638752893.683077,851.0,3551.0,4.0,0.0,9034.0,0.1,160.086,160.089,0,z,0,160.089
1638752894.3899152,862.0,3043.0,4.0,0.0,9031.0,0.1,190.085,190.089,0,z,0,190.089
1638752895.161051,899.0,2385.0,3.0,0.0,9038.0,0.1,220.082,220.089,0,z,0,220.089
1638752895.8903005,937.0,1935.0,4.0,0.0,9018.0,0.1,250.085,250.089,0,z,0,250.089
1638752896.6475601,981.0,1595.0,3.0,0.0,9028.0,0.1,280.085,280.089,0,z,0,280.089
1638752897.4345484,1008.0,1229.0,4.0,0.0,9029.0,0.1,310.087,310.089,0,z,0,310.089
1638752898.1861398,994.0,1052.0,4.0,0.0,9042.0,0.1,340.083,340.089,0,z,0,340.089
1638752898.971054,1026.0,797.0,4.0,0.0,9029.0,0.1,370.085,370.089,0,z,0,370.089
1638752899.6892529,1014.0,665.0,4.0,0.0,9034.0,0.1,400.08,400.089,0,z,0,400.089
1638752900.5107327,995.0,563.0,3.0,0.0,9028.0,0.1,430.091,430.089,0,z,0,430.089
1638752901.2750778,1014.0,449.0,4.0,0.0,9034.0,0.1,460.091,460.089,0,z,0,460.089
1638752902.0046937,951.0,396.0,4.0,0.0,9026.0,0.1,490.091,490.089,0,z,0,490.089
1638752902.7777276,986.0,342.0,4.0,0.0,9025.0,0.1,520.089,520.0889999999999,0,z,0,520.0889999999999
1638752903.5424538,921.0,305.0,4.0,0.0,9042.0,0.1,550.088,550.0889999999999,0,z,0,550.0889999999999
1638752904.301309,907.0,282.0,4.0,0.0,9037.0,0.1,580.0840000000001,580.0889999999999,0,z,0,580.0889999999999
1638752905.0691378,916.0,258.0,3.0,0.0,9037.0,0.1,610.08,610.0889999999999,0,z,0,610.0889999999999
1638752905.8191283,877.0,246.0,4.0,0.0,9025.0,0.1,640.096,640.0889999999999,0,z,0,640.0889999999999
1638752906.5876734,895.0,234.0,3.0,0.0,9024.0,0.1,670.088,670.0889999999999,0,z,0,670.0889999999999
1638752907.3751423,847.0,224.0,5.0,0.0,9037.0,0.1,700.09,700.0889999999999,0,z,0,700.0889999999999
1638752908.121805,825.0,218.0,5.0,0.0,9023.0,0.1,730.083,730.0889999999999,0,z,0,730.0889999999999
1638752908.9601824,809.0,210.0,3.0,0.0,9026.0,0.1,760.086,760.0889999999999,0,z,0,760.0889999999999
1638752909.7164316,781.0,204.0,4.0,0.0,9029.0,0.1,790.095,790.0889999999999,0,z,0,790.0889999999999
1638752910.5584133,786.0,198.0,4.0,0.0,9013.0,0.1,820.082,820.0889999999999,0,z,0,820.0889999999999
1638752911.3419094,787.0,193.0,4.0,0.0,9027.0,0.1,850.089,850.0889999999999,0,z,0,850.0889999999999
