time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,TEY,D3,D4,MCP,mesh,scaler_time,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638584871.8509605,-3056.239,-3056.2065217391305,0,x,0,-3056.2065217391305,6979.0,644.0,218.0,0.0,14520.0,0.1,0.015013774104683195,63.87114238179001,63.87239670795881,0,kth,0,226.8167456738312,13.1,13.100000000000001,0,tth,0,-13.100000000000001
1638584872.4805613,-3061.253,-3061.217391304348,0,x,0,-3061.217391304348,6921.0,652.0,212.0,0.0,14533.0,0.1,0.014587490538773826,63.92114238179002,63.922396707958825,0,kth,0,226.7667456738312,13.200000000000001,13.200000000000001,0,tth,0,-13.200000000000001
1638584873.117029,-3066.235,-3066.228260869565,0,x,0,-3066.228260869565,6852.0,643.0,203.0,0.0,14515.0,0.1,0.013985532208060626,63.97314238179001,63.97239670795881,0,kth,0,226.7167456738312,13.3,13.3,0,tth,0,-13.3
1638584873.8434932,-3071.226,-3071.2391304347825,0,x,0,-3071.2391304347825,6614.0,643.0,183.0,0.0,14526.0,0.1,0.012598099958694754,64.02214238179002,64.02239670795882,0,kth,0,226.6667456738312,13.4,13.4,0,tth,0,-13.4
1638584874.4340768,-3076.208,-3076.25,0,x,0,-3076.25,6701.0,638.0,163.0,0.0,14522.0,0.1,0.011224349263186889,64.06914238179002,64.07239670795883,0,kth,0,226.6167456738312,13.501,13.5,0,tth,0,-13.5
1638584875.0898283,-3081.252,-3081.2608695652175,0,x,0,-3081.2608695652175,6642.0,641.0,149.0,0.0,14521.0,0.1,0.010261001308449832,64.12414238179002,64.12239670795881,0,kth,0,226.5667456738312,13.6,13.600000000000001,0,tth,0,-13.600000000000001
1638584875.7293541,-3086.155,-3086.271739130435,0,x,0,-3086.271739130435,6527.0,643.0,135.0,0.0,14517.0,0.1,0.009299442033477991,64.16914238179001,64.1723967079588,0,kth,0,226.51674567383122,13.700000000000001,13.700000000000001,0,tth,0,-13.700000000000001
1638584876.370028,-3091.199,-3091.282608695652,0,x,0,-3091.282608695652,6486.0,647.0,126.0,0.0,14525.0,0.1,0.008674698795180723,64.21914238179002,64.22239670795881,0,kth,0,226.4667456738312,13.8,13.8,0,tth,0,-13.8
1638584876.9953551,-3096.297,-3096.2934782608695,0,x,0,-3096.2934782608695,6483.0,649.0,125.0,0.0,14517.0,0.1,0.008610594475442584,64.26914238179,64.27239670795882,0,kth,0,226.4167456738312,13.9,13.9,0,tth,0,-13.9
1638584877.6454673,-3101.2380000000003,-3101.304347826087,0,x,0,-3101.304347826087,6400.0,645.0,131.0,0.0,14516.0,0.1,0.009024524662441444,64.32014238179002,64.32239670795883,0,kth,0,226.3667456738312,14.0,14.0,0,tth,0,-14.0
1638584878.2917724,-3106.2960000000003,-3106.3152173913045,0,x,0,-3106.3152173913045,6443.0,636.0,145.0,0.0,14531.0,0.1,0.009978666299635263,64.37514238179003,64.37239670795881,0,kth,0,226.3167456738312,14.1,14.100000000000001,0,tth,0,-14.100000000000001
1638584879.078925,-3111.335,-3111.326086956522,0,x,0,-3111.326086956522,6395.0,646.0,157.0,0.0,14512.0,0.1,0.010818632855567806,64.42714238179002,64.4223967079588,0,kth,0,226.26674567383122,14.200000000000001,14.200000000000001,0,tth,0,-14.200000000000001
1638584879.697231,-3116.281,-3116.336956521739,0,x,0,-3116.336956521739,6259.0,654.0,159.0,0.0,14514.0,0.1,0.010954940057875156,64.47414238179002,64.47239670795881,0,kth,0,226.2167456738312,14.3,14.3,0,tth,0,-14.3
1638584880.3756323,-3121.232,-3121.3478260869565,0,x,0,-3121.3478260869565,6348.0,646.0,163.0,0.0,14519.0,0.1,0.01122666850334045,64.52314238179002,64.52239670795882,0,kth,0,226.1667456738312,14.4,14.4,0,tth,0,-14.4
