time,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc
1638666449.9805954,61.71514238179,61.717849399333886,0,kth,0,228.97129298245613,8.0,8.0,0,tth,0,-8.0,22486.0,10.0,1384.0,0.0,24625.0,0.1,801.606,801.6666666666667,0,x,0,801.6666666666667,0.05620304568527919
1638666451.1770322,61.76614238179002,61.76784939933387,0,kth,0,228.92129298245615,8.1,8.100000000000001,0,tth,0,-8.100000000000001,22663.0,10.0,1355.0,0.0,24638.0,0.1,806.691,806.6944444444445,0,x,0,806.6944444444445,0.05499634710609627
1638666452.3989275,61.813142381790016,61.81784939933388,0,kth,0,228.87129298245614,8.2,8.2,0,tth,0,-8.2,22872.0,9.0,1249.0,0.0,24668.0,0.1,811.721,811.7222222222222,0,x,0,811.7222222222222,0.05063239824874331
1638666453.6256945,61.86714238179002,61.86784939933386,0,kth,0,228.82129298245616,8.3,8.3,0,tth,0,-8.3,23081.0,10.0,1087.0,0.0,24671.0,0.1,816.721,816.75,0,x,0,816.75,0.04405982732763163
1638666454.8730173,61.918142381790005,61.917849399333875,0,kth,0,228.77129298245615,8.4,8.4,0,tth,0,-8.4,23024.0,10.0,949.0,0.0,24624.0,0.1,821.76,821.7777777777778,0,x,0,821.7777777777778,0.03853963612735543
1638666456.1204667,61.96714238179001,61.967849399333886,0,kth,0,228.72129298245613,8.5,8.5,0,tth,0,-8.5,22890.0,9.0,832.0,0.0,24617.0,0.1,826.759,826.8055555555555,0,x,0,826.8055555555555,0.0337977820205549
1638666457.3531384,62.015142381790014,62.01784939933387,0,kth,0,228.67129298245615,8.6,8.600000000000001,0,tth,0,-8.600000000000001,22635.0,9.0,749.0,0.0,24591.0,0.1,831.8480000000001,831.8333333333333,0,x,0,831.8333333333333,0.03045829775120979
1638666458.6245008,62.069142381790016,62.06784939933388,0,kth,0,228.62129298245614,8.700000000000001,8.7,0,tth,0,-8.7,22338.0,8.0,575.0,0.0,24590.0,0.1,836.886,836.8611111111111,0,x,0,836.8611111111111,0.02338348922326149
1638666459.840672,62.11314238179003,62.11784939933386,0,kth,0,228.57129298245616,8.8,8.8,0,tth,0,-8.8,22148.0,9.0,666.0,0.0,24619.0,0.1,841.846,841.8888888888889,0,x,0,841.8888888888889,0.02705227669686015
1638666461.1122057,62.170142381790015,62.167849399333875,0,kth,0,228.52129298245615,8.9,8.9,0,tth,0,-8.9,21793.0,9.0,486.0,0.0,24623.0,0.1,846.912,846.9166666666667,0,x,0,846.9166666666667,0.019737643666490678
1638666462.3647952,62.21614238179001,62.217849399333886,0,kth,0,228.47129298245613,9.0,9.0,0,tth,0,-9.0,21630.0,9.0,572.0,0.0,24622.0,0.1,851.9250000000001,851.9444444444445,0,x,0,851.9444444444445,0.023231256599788808
1638666463.6382399,62.271142381790014,62.26784939933387,0,kth,0,228.42129298245615,9.1,9.100000000000001,0,tth,0,-9.100000000000001,21385.0,10.0,465.0,0.0,24647.0,0.1,856.938,856.9722222222222,0,x,0,856.9722222222222,0.018866393475879418
1638666464.9244196,62.313142381790016,62.31784939933388,0,kth,0,228.37129298245614,9.200000000000001,9.2,0,tth,0,-9.2,21231.0,9.0,597.0,0.0,24623.0,0.1,861.999,862.0,0,x,0,862.0,0.024245624010071885
1638666466.1667905,62.36514238179001,62.36784939933386,0,kth,0,228.32129298245616,9.3,9.3,0,tth,0,-9.3,21200.0,9.0,541.0,0.0,24591.0,0.1,867.024,867.0277777777778,0,x,0,867.0277777777778,0.021999918669431906
1638666467.414356,62.416142381790024,62.417849399333875,0,kth,0,228.27129298245615,9.4,9.4,0,tth,0,-9.4,21030.0,9.0,477.0,0.0,24600.0,0.1,872.037,872.0555555555555,0,x,0,872.0555555555555,0.019390243902439024
1638666468.701974,62.464142381790026,62.467849399333886,0,kth,0,228.22129298245613,9.5,9.5,0,tth,0,-9.5,21031.0,9.0,452.0,0.0,24610.0,0.1,877.061,877.0833333333333,0,x,0,877.0833333333333,0.01836651767574157
1638666470.2124598,62.521142381790014,62.51784939933387,0,kth,0,228.17129298245615,9.6,9.600000000000001,0,tth,0,-9.600000000000001,20849.0,9.0,330.0,0.0,24599.0,0.1,882.075,882.1111111111111,0,x,0,882.1111111111111,0.013415179478840604
1638666471.4414926,62.563142381790016,62.56784939933388,0,kth,0,228.12129298245614,9.700000000000001,9.7,0,tth,0,-9.7,20641.0,9.0,375.0,0.0,24560.0,0.1,887.0550000000001,887.1388888888889,0,x,0,887.1388888888889,0.015268729641693811
1638666472.8933208,62.62114238179001,62.61784939933386,0,kth,0,228.07129298245616,9.8,9.8,0,tth,0,-9.8,20572.0,8.0,247.0,0.0,24598.0,0.1,892.169,892.1666666666667,0,x,0,892.1666666666667,0.010041466785917554
