time,TEYcalc,TEY,mesh,scaler_time,mono_energy_setpoint,mono_energy
1638543857.0234048,1.9254057573361856,372618.0,193527.0,1.0,688.5000000000003,688.5017269
1638543861.026864,1.9292041775403161,374800.0,194277.0,1.0,688.6000000000004,688.6021478
1638543865.026425,1.9330049867004238,377166.0,195119.0,1.0,688.7000000000004,688.7013548
1638543869.0280933,1.9323653796241165,379704.0,196497.0,1.0,688.8000000000004,688.8069571
1638543873.0302746,1.9373055343347314,382922.0,197657.0,1.0,688.9000000000004,688.9027974
1638543877.0324643,1.9418135880697975,385817.0,198689.0,1.0,689.0000000000005,688.985766
1638543881.0357769,1.940184739036118,388165.0,200066.0,1.0,689.1000000000005,689.0954126
1638543885.0365746,1.9518476152583677,392458.0,201070.0,1.0,689.2000000000005,689.2033379
1638543889.0388653,1.9563327835010815,396130.0,202486.0,1.0,689.3000000000005,689.2818713
1638543893.240532,1.9669970885560122,400636.0,203679.0,1.0,689.4000000000005,689.4097694
1638543897.2443473,1.9757900599996092,404381.0,204668.0,1.0,689.5000000000006,689.4922929
1638543901.2455385,1.9862206160595728,408361.0,205597.0,1.0,689.6000000000006,689.6085009
1638543905.2473743,1.9963632680425796,413904.0,207329.0,1.0,689.7000000000006,689.7277353
1638543909.2494295,2.006961894557807,417715.0,208133.0,1.0,689.8000000000006,689.788657
1638543913.2511468,2.018255306106812,421444.0,208816.0,1.0,689.9000000000007,689.9089034
1638543917.25524,2.026997752573089,424804.0,209573.0,1.0,690.0000000000007,690.0182666
1638543921.2550108,2.0344470270604287,428009.0,210381.0,1.0,690.1000000000007,690.1034884
1638543925.2577055,2.0435523897929415,431492.0,211148.0,1.0,690.2000000000007,690.2057844
1638543929.2593796,2.0528041594127,435098.0,211953.0,1.0,690.3000000000008,690.3100961
1638543933.2616503,2.0628617838850367,439404.0,213007.0,1.0,690.4000000000008,690.4091151
1638543937.2628176,2.0748219859083856,444070.0,214028.0,1.0,690.5000000000008,690.4986399
1638543941.2663112,2.0876405852624336,449016.0,215083.0,1.0,690.6000000000008,690.5931603
1638543945.266787,2.1000263873007645,453633.0,216013.0,1.0,690.7000000000008,690.6959561
1638543949.4705062,2.1139976788740698,459025.0,217136.0,1.0,690.8000000000009,690.7975969
1638543953.472068,2.1258523834636462,463574.0,218065.0,1.0,690.9000000000009,690.9076995
1638543957.4736133,2.137795670948247,468344.0,219078.0,1.0,691.0000000000009,690.9912079
1638543961.476278,2.1480076073999252,472102.0,219786.0,1.0,691.1000000000009,691.1035772
1638543965.477207,2.157864526130719,477434.0,221253.0,1.0,691.200000000001,691.2096652
1638543969.4808702,2.1656130397586564,480961.0,222090.0,1.0,691.300000000001,691.3148041
1638543973.4813669,2.1731082774511434,483823.0,222641.0,1.0,691.400000000001,691.4207606
1638543977.4836955,2.1798367442027167,486557.0,223208.0,1.0,691.500000000001,691.5095002
1638543981.4853919,2.1872579369865583,489633.0,223857.0,1.0,691.600000000001,691.5957271
1638543985.4879725,2.1923133460731514,492159.0,224493.0,1.0,691.7000000000011,691.7358858
1638543989.489819,2.2010335848419404,495325.0,225042.0,1.0,691.8000000000011,691.7953841
1638543993.4924939,2.2072011832223324,498439.0,225824.0,1.0,691.9000000000011,691.9145612
1638543997.4940002,2.2159590011609276,502010.0,226543.0,1.0,692.0000000000011,691.9857893
1638544001.4951315,2.2258837917260554,505979.0,227316.0,1.0,692.1000000000012,692.1001128
1638544005.6977406,2.234334109230547,509703.0,228123.0,1.0,692.2000000000012,692.1932914
1638544009.7000816,2.2452606893780924,514140.0,228989.0,1.0,692.3000000000012,692.2947266
1638544013.7019234,2.2530618813173047,518033.0,229924.0,1.0,692.4000000000012,692.4025404
1638544017.7037878,2.2635438322938324,522607.0,230880.0,1.0,692.5000000000013,692.4982207
1638544021.7060869,2.2708811019711983,525902.0,231585.0,1.0,692.6000000000013,692.6064639
1638544025.709513,2.2769979702067635,529484.0,232536.0,1.0,692.7000000000013,692.6799651
1638544029.7095177,2.2824812226811995,532108.0,233127.0,1.0,692.8000000000013,692.8058318
1638544033.713004,2.28475809385231,533868.0,233665.0,1.0,692.9000000000013,692.9089962
1638544037.7157538,2.286107219735538,535260.0,234136.0,1.0,693.0000000000014,693.0072122
1638544041.716047,2.287574479337715,536347.0,234461.0,1.0,693.1000000000014,693.0956736
1638544045.7194307,2.2874901022554086,537336.0,234902.0,1.0,693.2000000000014,693.1951927
1638544049.721592,2.28712774461282,537905.0,235188.0,1.0,693.3000000000014,693.3082801
1638544053.7228677,2.2865853140736587,538532.0,235518.0,1.0,693.4000000000015,693.391448
1638544057.7256024,2.2836553750651927,538575.0,235839.0,1.0,693.5000000000015,693.4922845
1638544061.9259033,2.2801450704404167,538796.0,236299.0,1.0,693.6000000000015,693.5841163
1638544065.9287229,2.277223332052219,539185.0,236773.0,1.0,693.7000000000015,693.6999851
1638544069.9305081,2.271322271566653,539062.0,237334.0,1.0,693.8000000000015,693.7992824
1638544073.9324963,2.2633069011210902,538022.0,237715.0,1.0,693.9000000000016,693.9036094
1638544077.9364994,2.258078998380424,538177.0,238334.0,1.0,694.0000000000016,694.0099182
1638544081.937054,2.2519409206765078,538063.0,238933.0,1.0,694.1000000000016,694.0961384
1638544085.9385989,2.246005324844692,539057.0,240007.0,1.0,694.2000000000016,694.195615
1638544089.9437263,2.2403233127480333,537989.0,240139.0,1.0,694.3000000000017,694.2738855
1638544093.9456666,2.235507065461627,537246.0,240324.0,1.0,694.4000000000017,694.4043221
1638544097.9452496,2.229552470738791,536602.0,240677.0,1.0,694.5000000000017,694.5050759
1638544101.9470034,2.2267180421938124,536285.0,240841.0,1.0,694.6000000000017,694.5885596
1638544105.9493191,2.2233391717233766,535678.0,240934.0,1.0,694.7000000000018,694.7236746
1638544109.9523032,2.2197048215248123,535415.0,241210.0,1.0,694.8000000000018,694.8240961
1638544113.9531431,2.216914965055836,534813.0,241242.0,1.0,694.9000000000018,694.9018661
1638544118.1562386,2.2140700770673813,534647.0,241477.0,1.0,695.0000000000018,695.0059392
1638544122.1576676,2.209414180046607,533779.0,241593.0,1.0,695.1000000000018,695.085073
1638544126.1631331,2.2055957493508482,532583.0,241469.0,1.0,695.2000000000019,695.2052918
1638544130.164812,2.2022042694787727,532101.0,241622.0,1.0,695.3000000000019,695.2837429
1638544134.1633112,2.1967616162117864,530742.0,241602.0,1.0,695.4000000000019,695.4021291
1638544138.1665933,2.191773223444285,529482.0,241577.0,1.0,695.5000000000019,695.5043933
1638544142.1685538,2.188049005531948,528823.0,241687.0,1.0,695.600000000002,695.6055235
1638544146.1735506,2.1814582223708605,528347.0,242199.0,1.0,695.700000000002,695.706986
1638544150.1723661,2.178515242731676,527595.0,242181.0,1.0,695.800000000002,695.7873023
1638544154.1746943,2.1740580799114846,526596.0,242218.0,1.0,695.900000000002,695.8932797
1638544158.1765354,2.1683635327305844,524989.0,242113.0,1.0,696.000000000002,695.9962949
1638544162.178356,2.16545427492085,523923.0,241946.0,1.0,696.1000000000021,696.0927436
1638544166.18108,2.1611652572146585,522868.0,241938.0,1.0,696.2000000000021,696.1973729
1638544170.1820946,2.1578505179599454,521382.0,241621.0,1.0,696.3000000000021,696.2924832
1638544174.3888988,2.154565135503206,520502.0,241581.0,1.0,696.4000000000021,696.4183001
1638544178.3934076,2.1516314302052857,519236.0,241322.0,1.0,696.5000000000022,696.4925462
1638544182.3936622,2.1485031877517327,517959.0,241079.0,1.0,696.6000000000022,696.6120563
1638544186.3951588,2.1457729578915026,516818.0,240854.0,1.0,696.7000000000022,696.7048682
1638544190.402712,2.1426717738212577,515199.0,240447.0,1.0,696.8000000000022,696.8054076
1638544194.3995287,2.1390668610706105,513483.0,240050.0,1.0,696.9000000000023,696.9031637
1638544198.401958,2.135241954648356,512157.0,239859.0,1.0,697.0,697.0042449
1638544202.4037166,2.114876568122961,503053.0,237864.0,1.0,697.5,697.4966342
1638544206.4082088,2.1024314471120995,495377.0,235621.0,1.0,698.0,698.0174346
1638544210.408353,2.0931410605599186,487997.0,233141.0,1.0,698.5,698.5015218
1638544214.4113472,2.0853961314082006,477929.0,229179.0,1.0,699.0,699.0010092
1638544218.414881,2.0815219811043533,467514.0,224602.0,1.0,699.5,699.4918698
1638544222.4160187,2.0808660008605657,459424.0,220785.0,1.0,700.0,700.0185308
1638544226.4177308,2.077517044480184,448243.0,215759.0,1.0,700.5,700.4790983
1638544230.626534,2.0781835630696657,435261.0,209443.0,1.0,701.0,700.9969427
1638544234.6193142,2.0795413900389526,424424.0,204095.0,1.0,701.5,701.5240443
1638544238.6207545,2.0806629722820307,412635.0,198319.0,1.0,702.0,701.9913384
1638544242.6215072,2.079134765245774,396202.0,190561.0,1.0,702.5,702.5017681
1638544246.6247418,2.0823795762651907,382631.0,183747.0,1.0,703.0,703.0136464
1638544250.6271148,2.083656733245511,351142.0,168522.0,1.0,704.0,703.994502
1638544254.6276655,2.0892438888673213,322901.0,154554.0,1.0,705.0,705.0082183
1638544258.6293395,2.0947471807930156,287923.0,137450.0,1.0,706.0,705.9788276
1638544262.6312118,2.1026757628988113,257357.0,122395.0,1.0,707.0,707.0213666
1638544266.6345124,2.109547972626973,226576.0,107405.0,1.0,708.0,707.979097
1638544270.635438,2.121032755131854,196011.0,92413.0,1.0,709.0,709.0002486
1638544274.6385338,2.1276807665637016,168757.0,79315.0,1.0,710.0,710.0168751
1638544278.6401777,2.1398953544640698,141507.0,66128.0,1.0,711.0,710.9993762
1638544282.6424317,2.148017098929521,119593.0,55676.0,1.0,712.0,712.0315959
1638544286.848406,2.157291254016462,98023.0,45438.0,1.0,713.0,712.9914418
1638544290.846368,2.1653671998499586,80818.0,37323.0,1.0,714.0,714.0040272
1638544294.8507974,2.172303724004514,67374.0,31015.0,1.0,715.0,715.0110222
1638544298.8532593,2.175160870080139,55099.0,25331.0,1.0,716.0,716.003873
1638544302.8548856,2.177575359188656,46378.0,21298.0,1.0,717.0,716.9976949
1638544306.8573709,2.172171237017091,39527.0,18197.0,1.0,718.0,718.014247
1638544310.8570275,2.1650479392354627,34775.0,16062.0,1.0,719.0,719.0298628
1638544314.858374,2.158697585334154,31558.0,14619.0,1.0,720.0,720.0007217
