time,TEYcalc,TEY,mesh,scaler_time,mono_energy_setpoint,mono_energy
1638515567.3356605,1.2685542261335794,115460.0,91017.0,1.0,530.4000000000001,530.3966647
1638515571.3394547,1.26888060348565,117072.0,92264.0,1.0,530.5000000000001,530.4929527
1638515575.3391845,1.2664612355823757,118366.0,93462.0,1.0,530.6000000000001,530.6034677
1638515579.343186,1.2665778003470018,119722.0,94524.0,1.0,530.7000000000002,530.7008335
1638515583.3451908,1.2629348586220213,120998.0,95807.0,1.0,530.8000000000002,530.8131824
1638515587.3453624,1.2606102293493213,122791.0,97406.0,1.0,530.9000000000002,530.9006345
1638515591.3475475,1.2596642491251204,124184.0,98585.0,1.0,531.0000000000002,531.0142429
1638515595.3512256,1.2575569523962045,125640.0,99908.0,1.0,531.1000000000003,531.0928558
1638515599.3522296,1.256229856143385,127844.0,101768.0,1.0,531.2000000000003,531.2068059
1638515603.3538742,1.2562198863253864,130623.0,103981.0,1.0,531.3000000000003,531.295089
1638515607.3555892,1.2639633685800604,133879.0,105920.0,1.0,531.4000000000003,531.4018232
1638515611.3635468,1.2728493511032624,138388.0,108723.0,1.0,531.5000000000003,531.4899667
1638515615.56004,1.292463107853818,143550.0,111067.0,1.0,531.6000000000004,531.5994271
1638515619.5621653,1.3193851106924581,149171.0,113061.0,1.0,531.7000000000004,531.6948251
1638515623.5696292,1.3510891881546438,155305.0,114948.0,1.0,531.8000000000004,531.8072965
1638515627.5674725,1.3799719635009504,160459.0,116277.0,1.0,531.9000000000004,531.9028245
1638515631.5680435,1.4077794072507759,165110.0,117284.0,1.0,532.0000000000005,532.0099968
1638515635.5722785,1.4340498579353267,169585.0,118256.0,1.0,532.1000000000005,532.1072093
1638515639.5768497,1.4584190420217455,173705.0,119105.0,1.0,532.2000000000005,532.1997424
1638515643.5790963,1.479948275142869,177394.0,119865.0,1.0,532.3000000000005,532.3010316
1638515647.575922,1.51549335407942,183111.0,120826.0,1.0,532.4000000000005,532.3958444
1638515651.5800989,1.5735609081024087,191024.0,121396.0,1.0,532.5000000000006,532.4947344
1638515655.5855029,1.664605847914856,203012.0,121958.0,1.0,532.6000000000006,532.5999869
1638515659.583569,1.7662591008521336,216395.0,122516.0,1.0,532.7000000000006,532.700285
1638515663.584374,1.8519584176603026,227852.0,123033.0,1.0,532.8000000000006,532.8003599
1638515667.5894136,1.907105152368924,235558.0,123516.0,1.0,532.9000000000007,532.9056832
1638515671.789101,1.9333505387444352,239720.0,123992.0,1.0,533.0000000000007,533.0145717
1638515675.794294,1.9340464316975434,240841.0,124527.0,1.0,533.1000000000007,533.0932221
1638515679.7995334,1.912644799219743,239247.0,125087.0,1.0,533.2000000000007,533.2015365
1638515683.8025713,1.8724270347196272,235512.0,125779.0,1.0,533.3000000000008,533.3076416
1638515687.8004446,1.8018011618362064,228281.0,126696.0,1.0,533.4000000000008,533.4030415
1638515691.80272,1.712850981220988,218815.0,127749.0,1.0,533.5000000000008,533.50911
1638515695.8109431,1.6208217351187477,209039.0,128971.0,1.0,533.6000000000008,533.5908583
1638515699.8112764,1.5428861132875513,200856.0,130182.0,1.0,533.7000000000008,533.7012527
1638515703.8104646,1.481819217189932,195163.0,131705.0,1.0,533.8000000000009,533.8027632
1638515707.808749,1.438503880166035,191298.0,132984.0,1.0,533.9000000000009,533.901725
1638515711.8090625,1.4108292850373487,189061.0,134007.0,1.0,534.0000000000009,533.9982747
1638515715.8138938,1.3885113856140376,187381.0,134951.0,1.0,534.1000000000009,534.1032296
1638515719.8130019,1.3721438505861316,186462.0,135891.0,1.0,534.200000000001,534.2214117
1638515723.8174796,1.3588207357615167,185975.0,136865.0,1.0,534.300000000001,534.3136652
1638515728.0178466,1.3491036723327725,186036.0,137896.0,1.0,534.400000000001,534.3980904
1638515732.0182993,1.3393006872729096,186882.0,139537.0,1.0,534.500000000001,534.5115688
1638515736.021607,1.3342959675535642,188508.0,141279.0,1.0,534.600000000001,534.6039393
1638515740.0240474,1.3350821916851217,191105.0,143141.0,1.0,534.7000000000011,534.7037297
1638515744.0300658,1.341613665649139,194699.0,145123.0,1.0,534.8000000000011,534.7987514
1638515748.031391,1.3543481812241343,198970.0,146912.0,1.0,534.9000000000011,534.8917529
1638515752.0306156,1.370339925209716,203379.0,148415.0,1.0,535.0,534.9828216
1638515756.0345216,1.4208077608394378,215295.0,151530.0,1.0,535.25,535.2706623
1638515760.0330307,1.4878631479858473,229183.0,154035.0,1.0,535.5,535.5023248
1638515764.0360706,1.5900093293646513,250533.0,157567.0,1.0,535.75,535.7521489
1638515768.0430377,1.6864394677858974,271623.0,161063.0,1.0,536.0,535.9870382
1638515772.0408878,1.735262345208088,284321.0,163849.0,1.0,536.25,536.2553715
1638515776.041202,1.7600214271956858,292417.0,166144.0,1.0,536.5,536.5170194
1638515780.0459497,1.7893226855959776,302485.0,169050.0,1.0,536.75,536.7441435
1638515784.2463155,1.839623788163797,317841.0,172775.0,1.0,537.0,537.0008138
1638515788.2473366,1.8952169316980574,333471.0,175954.0,1.0,537.25,537.2518463
1638515792.2506728,1.939612728321692,346281.0,178531.0,1.0,537.5,537.5103307
1638515796.2538035,1.979707823589517,358436.0,181055.0,1.0,537.75,537.7493045
1638515800.2533047,2.0177259722139276,371651.0,184193.0,1.0,538.0,537.9877831
1638515804.256595,2.0526763765166134,388274.0,189155.0,1.0,538.5,538.5138223
1638515808.2611187,2.0743504998939697,401057.0,193341.0,1.0,539.0,539.0086598
1638515812.2600124,2.106401475902853,416741.0,197845.0,1.0,539.5,539.49195
1638515816.26179,2.1207521364108297,424863.0,200336.0,1.0,540.0,540.0138113
1638515820.265494,2.11651896912741,426559.0,201538.0,1.0,540.5,540.4845802
1638515824.2648697,2.0973270416846534,422689.0,201537.0,1.0,541.0,541.0056279
1638515828.2679293,2.068510247966196,412674.0,199503.0,1.0,541.5,541.4858713
1638515832.2717483,2.0432168166579334,401629.0,196567.0,1.0,542.0,542.0157139
1638515836.2715302,2.024082360216814,389480.0,192423.0,1.0,542.5,542.4966765
1638515840.4784489,2.007398720682303,376588.0,187600.0,1.0,543.0,543.0097653
1638515844.4786572,1.9927330520085493,363614.0,182470.0,1.0,543.5,543.5094712
1638515848.4798648,1.9733920825221163,346650.0,175662.0,1.0,544.0,543.9968582
1638515852.480534,1.960042215985472,332431.0,169604.0,1.0,544.5,544.5138803
1638515856.4825592,1.943701484071053,315247.0,162189.0,1.0,545.0,544.9915379
1638515860.4843507,1.9312082374849382,299710.0,155193.0,1.0,545.5,545.5017742
1638515864.49061,1.9207414029604253,281452.0,146533.0,1.0,546.0,545.9977109
1638515868.488818,1.9126181348235107,264911.0,138507.0,1.0,546.5,546.5166813
1638515872.4962056,1.9056400135681026,247192.0,129716.0,1.0,547.0,546.9900765
1638515876.497372,1.902347936486999,230751.0,121298.0,1.0,547.5,547.5176561
1638515880.4983745,1.9000447246801309,216664.0,114031.0,1.0,548.0,548.0020808
1638515884.5014613,1.8940549141433753,199980.0,105583.0,1.0,548.5,548.484327
1638515888.5066729,1.8883286990354549,185398.0,98181.0,1.0,549.0,549.0103192
1638515892.5024307,1.878766682210823,169213.0,90066.0,1.0,549.5,549.4867349
1638515896.7037435,1.8727047086606583,155427.0,82996.0,1.0,550.0,550.0107172
1638515900.7069726,1.865812282980359,140783.0,75454.0,1.0,550.5,550.4922326
1638515904.7079692,1.8603713141609028,127761.0,68675.0,1.0,551.0,551.0108121
1638515908.7082973,1.8569549806739267,115783.0,62351.0,1.0,551.5,551.503416
1638515912.7161195,1.8529780451989541,103474.0,55842.0,1.0,552.0,552.0060329
1638515916.712209,1.8550012821271475,94043.0,50697.0,1.0,552.5,552.5058883
1638515920.7168498,1.8541302496526377,82735.0,44622.0,1.0,553.0,552.9839661
1638515924.7159464,1.856919862030766,73755.0,39719.0,1.0,553.5,553.5187121
1638515928.7206569,1.856057372150602,65220.0,35139.0,1.0,554.0,553.9999319
1638515932.720205,1.8642221935816472,57858.0,31036.0,1.0,554.5,554.518167
1638515936.7222567,1.867040448538246,51282.0,27467.0,1.0,555.0,554.9881604
1638515940.726064,1.879910119840213,45178.0,24032.0,1.0,555.5,555.5031581
1638515944.727404,1.8863561746634774,40219.0,21321.0,1.0,556.0,556.0120611
1638515948.7301729,1.903569897084048,35513.0,18656.0,1.0,556.5,556.490419
1638515952.9341507,1.902609313058399,32156.0,16901.0,1.0,557.0,557.0121669
1638515956.9360833,1.9180586610548467,29166.0,15206.0,1.0,557.5,557.4943394
1638515960.9346895,1.9232880670326495,26626.0,13844.0,1.0,558.0,558.0198241
1638515964.938033,1.9264556467370066,24649.0,12795.0,1.0,558.5,558.4935537
1638515968.9453468,1.9297220599282197,23120.0,11981.0,1.0,559.0,559.0146038
1638515972.9419234,1.937835223775609,22039.0,11373.0,1.0,559.5,559.504917
1638515976.9474404,1.9292011019283746,21009.0,10890.0,1.0,560.0,560.0003667
