time,D4calc,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval
1638731082.6734624,0.0074744229305825655,130294.0,19.0,442.0,0.0,59135.0,0.2,9.9,9.9,0,tth,0,-9.9,62.424142381790006,62.42709960277631,0,kth,0,228.2620427790137,5597.154,5597.194444444444,0,x,0,5597.194444444444
1638731084.076854,0.007131148926103047,129473.0,21.0,422.0,0.0,59177.0,0.2,10.0,10.0,0,tth,0,-10.0,62.47814238179001,62.47709960277629,0,kth,0,228.21204277901373,5602.194,5602.222222222223,0,x,0,5602.222222222223
1638731085.5790706,0.0067292247865415504,128399.0,20.0,398.0,0.0,59145.0,0.2,10.1,10.1,0,tth,0,-10.1,62.529142381790024,62.527099602776275,0,kth,0,228.16204277901375,5607.234,5607.25,0,x,0,5607.25
1638731086.9194746,0.0061564482029598305,127377.0,19.0,364.0,0.0,59125.0,0.2,10.200000000000001,10.200000000000001,0,tth,0,-10.200000000000001,62.57214238179,62.577099602776286,0,kth,0,228.11204277901373,5612.2660000000005,5612.277777777777,0,x,0,5612.277777777777
1638731088.4443758,0.005819953643392491,126160.0,20.0,344.0,0.0,59107.0,0.2,10.3,10.3,0,tth,0,-10.3,62.62814238179001,62.6270996027763,0,kth,0,228.06204277901372,5617.277,5617.305555555556,0,x,0,5617.305555555556
1638731089.7895918,0.005433131981237134,125487.0,20.0,322.0,0.0,59266.0,0.2,10.4,10.4,0,tth,0,-10.4,62.676142381790015,62.67709960277631,0,kth,0,228.0120427790137,5622.317,5622.333333333333,0,x,0,5622.333333333333
1638731091.176733,0.005218448651478561,124293.0,20.0,309.0,0.0,59213.0,0.2,10.5,10.5,0,tth,0,-10.5,62.72714238179,62.72709960277629,0,kth,0,227.96204277901373,5627.35,5627.361111111111,0,x,0,5627.361111111111
1638731092.4829397,0.005115046339281192,123118.0,19.0,303.0,0.0,59237.0,0.2,10.6,10.6,0,tth,0,-10.6,62.779142381790024,62.777099602776275,0,kth,0,227.91204277901375,5632.344,5632.388888888889,0,x,0,5632.388888888889
1638731093.8198493,0.005086263708410078,122087.0,20.0,301.0,0.0,59179.0,0.2,10.700000000000001,10.700000000000001,0,tth,0,-10.700000000000001,62.82314238179001,62.827099602776286,0,kth,0,227.86204277901373,5637.378,5637.416666666667,0,x,0,5637.416666666667
1638731095.2181637,0.005117119551449851,121097.0,20.0,303.0,0.0,59213.0,0.2,10.8,10.8,0,tth,0,-10.8,62.87914238179002,62.8770996027763,0,kth,0,227.81204277901372,5642.412,5642.444444444444,0,x,0,5642.444444444444
1638731096.526522,0.005066112771670297,120232.0,20.0,300.0,0.0,59217.0,0.2,10.9,10.9,0,tth,0,-10.9,62.92314238179003,62.92709960277631,0,kth,0,227.7620427790137,5647.46,5647.472222222223,0,x,0,5647.472222222223
1638731097.8535407,0.005068851905043507,119301.0,20.0,300.0,0.0,59185.0,0.2,11.0,11.0,0,tth,0,-11.0,62.97214238179001,62.97709960277629,0,kth,0,227.71204277901373,5652.459,5652.5,0,x,0,5652.5
1638731099.235437,0.00500837549280046,117996.0,20.0,296.0,0.0,59101.0,0.2,11.1,11.1,0,tth,0,-11.1,63.02814238179002,63.027099602776275,0,kth,0,227.66204277901375,5657.477,5657.527777777777,0,x,0,5657.527777777777
1638731100.6078908,0.004784284555044631,117250.0,20.0,283.0,0.0,59152.0,0.2,11.200000000000001,11.200000000000001,0,tth,0,-11.200000000000001,63.07314238179001,63.077099602776286,0,kth,0,227.61204277901373,5662.5070000000005,5662.555555555556,0,x,0,5662.555555555556
1638731101.9408438,0.004525192489531271,116569.0,20.0,268.0,0.0,59224.0,0.2,11.3,11.3,0,tth,0,-11.3,63.12414238179002,63.1270996027763,0,kth,0,227.56204277901372,5667.604,5667.583333333333,0,x,0,5667.583333333333
1638731103.5203135,0.00434172959640498,115480.0,20.0,257.0,0.0,59193.0,0.2,11.4,11.4,0,tth,0,-11.4,63.17514238179001,63.17709960277631,0,kth,0,227.5120427790137,5672.587,5672.611111111111,0,x,0,5672.611111111111
1638731104.8241255,0.0041089636280627,114371.0,19.0,243.0,0.0,59139.0,0.2,11.5,11.5,0,tth,0,-11.5,63.22614238179003,63.22709960277629,0,kth,0,227.46204277901373,5677.635,5677.638888888889,0,x,0,5677.638888888889
1638731106.1560197,0.003971271651880017,113577.0,20.0,235.0,0.0,59175.0,0.2,11.6,11.600000000000001,0,tth,0,-11.600000000000001,63.28014238179003,63.277099602776275,0,kth,0,227.41204277901375,5682.637,5682.666666666667,0,x,0,5682.666666666667
1638731107.4874043,0.0038017031630170318,112726.0,20.0,225.0,0.0,59184.0,0.2,11.700000000000001,11.700000000000001,0,tth,0,-11.700000000000001,63.32214238179,63.327099602776286,0,kth,0,227.36204277901373,5687.695,5687.694444444444,0,x,0,5687.694444444444
1638731108.87424,0.0037193575655114115,111783.0,19.0,220.0,0.0,59150.0,0.2,11.8,11.8,0,tth,0,-11.8,63.37914238179002,63.3770996027763,0,kth,0,227.31204277901372,5692.718,5692.722222222223,0,x,0,5692.722222222223
1638731110.178665,0.0036001014113073606,110776.0,19.0,213.0,0.0,59165.0,0.2,11.9,11.9,0,tth,0,-11.9,63.42714238179002,63.42709960277631,0,kth,0,227.2620427790137,5697.742,5697.75,0,x,0,5697.75
1638731111.5041826,0.003532314764737696,110070.0,21.0,209.0,0.0,59168.0,0.2,12.0,12.0,0,tth,0,-12.0,63.47514238179002,63.47709960277629,0,kth,0,227.21204277901373,5702.771,5702.777777777777,0,x,0,5702.777777777777
1638731113.0498793,0.003484497369711937,109166.0,20.0,206.0,0.0,59119.0,0.2,12.1,12.100000000000001,0,tth,0,-12.100000000000001,63.529142381790024,63.527099602776275,0,kth,0,227.16204277901375,5707.795,5707.805555555556,0,x,0,5707.805555555556
1638731114.4150562,0.0032795753457078134,108467.0,19.0,194.0,0.0,59154.0,0.2,12.200000000000001,12.200000000000001,0,tth,0,-12.200000000000001,63.575142381790016,63.577099602776286,0,kth,0,227.11204277901373,5712.8330000000005,5712.833333333333,0,x,0,5712.833333333333
1638731115.7791722,0.00323060789553804,107684.0,20.0,191.0,0.0,59122.0,0.2,12.3,12.3,0,tth,0,-12.3,63.62714238179001,63.6270996027763,0,kth,0,227.06204277901372,5717.829,5717.861111111111,0,x,0,5717.861111111111
1638731117.109828,0.0031284878411742822,106718.0,19.0,185.0,0.0,59134.0,0.2,12.4,12.4,0,tth,0,-12.4,63.680142381790006,63.67709960277631,0,kth,0,227.0120427790137,5722.865,5722.888888888889,0,x,0,5722.888888888889
1638731118.4761114,0.002976492474209369,105954.0,19.0,176.0,0.0,59130.0,0.2,12.5,12.5,0,tth,0,-12.5,63.72614238179003,63.72709960277629,0,kth,0,226.96204277901373,5727.895,5727.916666666667,0,x,0,5727.916666666667
1638731119.85574,0.0029280842205033596,105251.0,20.0,173.0,0.0,59083.0,0.2,12.6,12.600000000000001,0,tth,0,-12.600000000000001,63.78014238179003,63.777099602776275,0,kth,0,226.91204277901375,5732.946,5732.944444444444,0,x,0,5732.944444444444
1638731121.164782,0.002757430683605975,104379.0,19.0,163.0,0.0,59113.0,0.2,12.700000000000001,12.700000000000001,0,tth,0,-12.700000000000001,63.82614238179002,63.827099602776286,0,kth,0,226.86204277901373,5737.984,5737.972222222223,0,x,0,5737.972222222223
