time,TEY,D3,D4,MCP,mesh,scaler_time,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval
1638751837.6311102,48.0,10.0,14325.0,0.0,2519.0,0.1,0.07,0.07,0,tth,0,-0.07
1638751838.3578653,42.0,10.0,13334.0,0.0,2520.0,0.1,0.08,0.08000000000000002,0,tth,0,-0.08000000000000002
1638751839.1445887,78.0,10.0,12183.0,0.0,2517.0,0.1,0.09,0.09000000000000002,0,tth,0,-0.09000000000000002
1638751839.9089003,59.0,10.0,10993.0,0.0,2523.0,0.1,0.1,0.10000000000000003,0,tth,0,-0.10000000000000003
1638751840.7696898,72.0,10.0,9754.0,0.0,2519.0,0.1,0.11,0.10999999999999999,0,tth,0,-0.10999999999999999
1638751841.5060394,43.0,10.0,8482.0,0.0,2518.0,0.1,0.12,0.12,0,tth,0,-0.12
1638751842.3111606,61.0,10.0,7274.0,0.0,2520.0,0.1,0.13,0.13,0,tth,0,-0.13
1638751843.0246773,29.0,9.0,6105.0,0.0,2520.0,0.1,0.14,0.14,0,tth,0,-0.14
1638751843.7322369,60.0,11.0,5088.0,0.0,2515.0,0.1,0.151,0.15000000000000002,0,tth,0,-0.15000000000000002
1638751844.4490166,50.0,10.0,4195.0,0.0,2521.0,0.1,0.16,0.16000000000000003,0,tth,0,-0.16000000000000003
1638751845.1773143,71.0,10.0,3321.0,0.0,2518.0,0.1,0.17,0.16999999999999998,0,tth,0,-0.16999999999999998
1638751845.9174795,38.0,10.0,2645.0,0.0,2518.0,0.1,0.18,0.18,0,tth,0,-0.18
1638751846.6869752,45.0,9.0,2014.0,0.0,2517.0,0.1,0.19,0.19,0,tth,0,-0.19
1638751847.399014,34.0,10.0,1546.0,0.0,2518.0,0.1,0.2,0.2,0,tth,0,-0.2
1638751848.1208217,40.0,9.0,1131.0,0.0,2515.0,0.1,0.21,0.21000000000000002,0,tth,0,-0.21000000000000002
1638751848.8412535,50.0,9.0,890.0,0.0,2474.0,0.1,0.22,0.22000000000000003,0,tth,0,-0.22000000000000003
1638751849.6044605,26.0,10.0,642.0,0.0,2522.0,0.1,0.23,0.22999999999999998,0,tth,0,-0.22999999999999998
1638751850.3476284,60.0,10.0,490.0,0.0,2525.0,0.1,0.24,0.24,0,tth,0,-0.24
1638751851.092936,53.0,9.0,370.0,0.0,2523.0,0.1,0.25,0.25,0,tth,0,-0.25
