time,kappa_motors_m2,kappa_motors_m2_user_setpoint,kappa_motors_m2_sync,kappa_motors_m2_desc,kappa_motors_m2_homf,kappa_motors_m2_dval,D4calc,kappa_motors_m8,kappa_motors_m8_user_setpoint,kappa_motors_m8_sync,kappa_motors_m8_desc,kappa_motors_m8_homf,kappa_motors_m8_dval,kappa_motors_m9,kappa_motors_m9_user_setpoint,kappa_motors_m9_sync,kappa_motors_m9_desc,kappa_motors_m9_homf,kappa_motors_m9_dval,TEY,D3,D4,MCP,mesh,scaler_time
1638738839.950599,-865.739,-865.8548387096774,0,x,0,-865.8548387096774,0.27778783490224473,64.62714238179001,64.6270996027763,0,kth,0,226.06204277901372,14.3,14.3,0,tth,0,-14.3,28120.0,10.0,3069.0,0.0,11048.0,0.1
1638738841.1954362,-870.889,-870.8709677419355,0,x,0,-870.8709677419355,0.26442916591279175,64.67714238179002,64.67709960277631,0,kth,0,226.0120427790137,14.4,14.4,0,tth,0,-14.4,27938.0,9.0,2923.0,0.0,11054.0,0.1
1638738842.4935746,-875.922,-875.8870967741937,0,x,0,-875.8870967741937,0.24702893949015695,64.72314238179001,64.72709960277629,0,kth,0,225.96204277901373,14.5,14.5,0,tth,0,-14.5,27597.0,9.0,2723.0,0.0,11023.0,0.1
1638738843.8239393,-880.851,-880.9032258064517,0,x,0,-880.9032258064517,0.24610366074664733,64.77814238179002,64.77709960277627,0,kth,0,225.91204277901375,14.6,14.600000000000001,0,tth,0,-14.600000000000001,27630.0,9.0,2716.0,0.0,11036.0,0.1
1638738845.1160293,-885.918,-885.9193548387098,0,x,0,-885.9193548387098,0.2346966536682688,64.82614238179002,64.82709960277629,0,kth,0,225.86204277901373,14.700000000000001,14.7,0,tth,0,-14.7,27427.0,9.0,2588.0,0.0,11027.0,0.1
1638738846.335275,-890.928,-890.9354838709678,0,x,0,-890.9354838709678,0.2336803983703033,64.87914238179002,64.8770996027763,0,kth,0,225.81204277901372,14.8,14.8,0,tth,0,-14.8,27281.0,9.0,2581.0,0.0,11045.0,0.1
1638738847.6253366,-895.947,-895.9516129032259,0,x,0,-895.9516129032259,0.22388330162181752,64.92414238179,64.92709960277631,0,kth,0,225.7620427790137,14.9,14.9,0,tth,0,-14.9,26994.0,9.0,2471.0,0.0,11037.0,0.1
1638738848.8900204,-900.922,-900.9677419354839,0,x,0,-900.9677419354839,0.2258913181529529,64.98114238179002,64.97709960277629,0,kth,0,225.71204277901373,15.0,15.0,0,tth,0,-15.0,26930.0,9.0,2490.0,0.0,11023.0,0.1
1638738850.1270812,-905.965,-905.983870967742,0,x,0,-905.983870967742,0.21327658032965044,65.02314238179002,65.02709960277627,0,kth,0,225.66204277901375,15.1,15.100000000000001,0,tth,0,-15.100000000000001,26838.0,9.0,2355.0,0.0,11042.0,0.1
1638738851.424189,-910.926,-911.0,0,x,0,-911.0,0.21111816450530516,65.08114238179002,65.07709960277629,0,kth,0,225.61204277901373,15.200000000000001,15.2,0,tth,0,-15.2,26690.0,10.0,2328.0,0.0,11027.0,0.1
1638738852.8043814,-915.97,-916.016129032258,0,x,0,-916.016129032258,0.191885268221839,65.12214238179001,65.1270996027763,0,kth,0,225.56204277901372,15.3,15.3,0,tth,0,-15.3,26373.0,10.0,2114.0,0.0,11017.0,0.1
1638738854.1471574,-921.038,-921.0322580645161,0,x,0,-921.0322580645161,0.19173478655767484,65.18114238179001,65.17709960277631,0,kth,0,225.5120427790137,15.4,15.4,0,tth,0,-15.4,26199.0,10.0,2111.0,0.0,11010.0,0.1
1638738855.4661152,-925.987,-926.0483870967741,0,x,0,-926.0483870967741,0.178840395608384,65.22514238179002,65.22709960277629,0,kth,0,225.46204277901373,15.5,15.5,0,tth,0,-15.5,26225.0,10.0,1971.0,0.0,11021.0,0.1
1638738856.768923,-931.068,-931.0645161290323,0,x,0,-931.0645161290323,0.17183532825535003,65.27614238179001,65.27709960277627,0,kth,0,225.41204277901375,15.6,15.600000000000001,0,tth,0,-15.600000000000001,26074.0,10.0,1895.0,0.0,11028.0,0.1
1638738858.0276818,-936.078,-936.0806451612904,0,x,0,-936.0806451612904,0.1640490240581026,65.32614238179002,65.32709960277629,0,kth,0,225.36204277901373,15.700000000000001,15.7,0,tth,0,-15.7,25761.0,10.0,1807.0,0.0,11015.0,0.1
1638738859.2585473,-941.057,-941.0967741935484,0,x,0,-941.0967741935484,0.1568929574911629,65.37614238179,65.3770996027763,0,kth,0,225.31204277901372,15.8,15.8,0,tth,0,-15.8,25817.0,9.0,1731.0,0.0,11033.0,0.1
1638738860.5365005,-946.1220000000001,-946.1129032258065,0,x,0,-946.1129032258065,0.1539929136004361,65.43014238179,65.42709960277631,0,kth,0,225.2620427790137,15.9,15.9,0,tth,0,-15.9,25604.0,10.0,1695.0,0.0,11007.0,0.1
1638738861.7651002,-951.1,-951.1290322580646,0,x,0,-951.1290322580646,0.14303877940241577,65.47314238179001,65.47709960277629,0,kth,0,225.21204277901373,16.0,16.0,0,tth,0,-16.0,25561.0,10.0,1575.0,0.0,11011.0,0.1
1638738863.0178485,-956.12,-956.1451612903227,0,x,0,-956.1451612903227,0.14115723498955401,65.52814238179002,65.52709960277627,0,kth,0,225.16204277901375,16.1,16.1,0,tth,0,-16.1,25196.0,9.0,1554.0,0.0,11009.0,0.1
1638738864.278084,-961.15,-961.1612903225807,0,x,0,-961.1612903225807,0.1324918270977116,65.57414238179001,65.57709960277629,0,kth,0,225.11204277901373,16.2,16.2,0,tth,0,-16.2,25218.0,10.0,1459.0,0.0,11012.0,0.1
1638738865.5692003,-966.198,-966.1774193548388,0,x,0,-966.1774193548388,0.12772133526850507,65.62714238179001,65.6270996027763,0,kth,0,225.06204277901372,16.3,16.3,0,tth,0,-16.3,25007.0,10.0,1408.0,0.0,11024.0,0.1
1638738866.914802,-971.207,-971.1935483870968,0,x,0,-971.1935483870968,0.1244775576958023,65.68014238179,65.67709960277631,0,kth,0,225.0120427790137,16.4,16.4,0,tth,0,-16.4,24852.0,9.0,1370.0,0.0,11006.0,0.1
1638738868.220984,-976.1270000000001,-976.2096774193549,0,x,0,-976.2096774193549,0.11361365906820452,65.72414238179002,65.72709960277629,0,kth,0,224.96204277901373,16.5,16.5,0,tth,0,-16.5,24770.0,10.0,1251.0,0.0,11011.0,0.1
1638738869.4946606,-981.172,-981.2258064516129,0,x,0,-981.2258064516129,0.11066727190195189,65.77614238179001,65.77709960277627,0,kth,0,224.91204277901375,16.6,16.6,0,tth,0,-16.6,24644.0,10.0,1219.0,0.0,11015.0,0.1
1638738870.7250607,-986.2090000000001,-986.241935483871,0,x,0,-986.241935483871,0.10838779956427015,65.82814238179,65.82709960277629,0,kth,0,224.86204277901373,16.7,16.7,0,tth,0,-16.7,24401.0,9.0,1194.0,0.0,11016.0,0.1
1638738871.9802907,-991.2420000000001,-991.258064516129,0,x,0,-991.258064516129,0.10114503816793893,65.87414238179002,65.8770996027763,0,kth,0,224.81204277901372,16.8,16.8,0,tth,0,-16.8,24317.0,10.0,1113.0,0.0,11004.0,0.1
1638738873.2579837,-996.2860000000001,-996.2741935483871,0,x,0,-996.2741935483871,0.09924497407441099,65.92614238179002,65.92709960277631,0,kth,0,224.7620427790137,16.9,16.9,0,tth,0,-16.9,24212.0,10.0,1091.0,0.0,10993.0,0.1
1638738874.524539,-1001.2620000000001,-1001.2903225806451,0,x,0,-1001.2903225806451,0.0979662248047939,65.97914238179001,65.97709960277629,0,kth,0,224.71204277901373,17.0,17.0,0,tth,0,-17.0,24092.0,10.0,1079.0,0.0,11014.0,0.1
1638738875.73059,-1006.2230000000001,-1006.3064516129033,0,x,0,-1006.3064516129033,0.09224756884486049,66.02214238179002,66.02709960277627,0,kth,0,224.66204277901375,17.1,17.1,0,tth,0,-17.1,24035.0,10.0,1015.0,0.0,11003.0,0.1
1638738877.008301,-1011.359,-1011.3225806451613,0,x,0,-1011.3225806451613,0.09117379435850774,66.07714238179003,66.07709960277629,0,kth,0,224.61204277901373,17.2,17.200000000000003,0,tth,0,-17.200000000000003,23860.0,9.0,1002.0,0.0,10990.0,0.1
1638738878.2706428,-1016.352,-1016.3387096774194,0,x,0,-1016.3387096774194,0.08610354223433242,66.12414238179002,66.1270996027763,0,kth,0,224.56204277901372,17.3,17.3,0,tth,0,-17.3,23758.0,10.0,948.0,0.0,11010.0,0.1
1638738879.4639509,-1021.326,-1021.3548387096774,0,x,0,-1021.3548387096774,0.08489365569896383,66.18114238179001,66.17709960277631,0,kth,0,224.5120427790137,17.400000000000002,17.4,0,tth,0,-17.4,23604.0,10.0,934.0,0.0,11002.0,0.1
1638738880.6760385,-1026.363,-1026.3709677419356,0,x,0,-1026.3709677419356,0.07944434356273833,66.22414238179002,66.22709960277629,0,kth,0,224.46204277901373,17.5,17.5,0,tth,0,-17.5,23525.0,9.0,875.0,0.0,11014.0,0.1
1638738881.9048376,-1031.398,-1031.3870967741937,0,x,0,-1031.3870967741937,0.07665062210516756,66.27614238179001,66.27709960277627,0,kth,0,224.41204277901375,17.6,17.6,0,tth,0,-17.6,23480.0,10.0,844.0,0.0,11011.0,0.1
1638738883.081511,-1036.374,-1036.4032258064517,0,x,0,-1036.4032258064517,0.07341197822141561,66.32614238179002,66.32709960277629,0,kth,0,224.36204277901373,17.7,17.700000000000003,0,tth,0,-17.700000000000003,23267.0,9.0,809.0,0.0,11020.0,0.1
1638738884.2833612,-1041.394,-1041.4193548387098,0,x,0,-1041.4193548387098,0.07085755813953488,66.37214238179001,66.3770996027763,0,kth,0,224.31204277901372,17.8,17.8,0,tth,0,-17.8,23130.0,11.0,780.0,0.0,11008.0,0.1
1638738885.5054138,-1046.443,-1046.4354838709678,0,x,0,-1046.4354838709678,0.06995548287453439,66.42514238179001,66.42709960277631,0,kth,0,224.2620427790137,17.900000000000002,17.9,0,tth,0,-17.9,23051.0,10.0,770.0,0.0,11007.0,0.1
1638738886.7106621,-1051.415,-1051.4516129032259,0,x,0,-1051.4516129032259,0.06934737224289735,66.47914238179001,66.47709960277629,0,kth,0,224.21204277901373,18.0,18.0,0,tth,0,-18.0,22871.0,9.0,764.0,0.0,11017.0,0.1
1638738887.8917625,-1056.471,-1056.467741935484,0,x,0,-1056.467741935484,0.06672727272727273,66.52414238179003,66.52709960277627,0,kth,0,224.16204277901375,18.1,18.1,0,tth,0,-18.1,22797.0,10.0,734.0,0.0,11000.0,0.1
1638738889.184435,-1061.415,-1061.483870967742,0,x,0,-1061.483870967742,0.06661236310978369,66.58014238179001,66.57709960277629,0,kth,0,224.11204277901373,18.2,18.200000000000003,0,tth,0,-18.200000000000003,22871.0,9.0,736.0,0.0,11049.0,0.1
1638738890.3770103,-1066.473,-1066.5,0,x,0,-1066.5,0.06489622042962023,66.62814238179001,66.6270996027763,0,kth,0,224.06204277901372,18.3,18.3,0,tth,0,-18.3,22585.0,10.0,716.0,0.0,11033.0,0.1
1638738891.6265297,-1071.49,-1071.516129032258,0,x,0,-1071.516129032258,0.06305409806404921,66.68114238179001,66.67709960277631,0,kth,0,224.0120427790137,18.400000000000002,18.4,0,tth,0,-18.4,22520.0,10.0,697.0,0.0,11054.0,0.1
1638738892.9388607,-1076.474,-1076.532258064516,0,x,0,-1076.532258064516,0.060092449922958396,66.72714238179,66.72709960277629,0,kth,0,223.96204277901373,18.5,18.5,0,tth,0,-18.5,22399.0,9.0,663.0,0.0,11033.0,0.1
1638738894.1866844,-1081.538,-1081.5483870967741,0,x,0,-1081.5483870967741,0.05783700480464146,66.77514238179,66.77709960277627,0,kth,0,223.91204277901375,18.6,18.6,0,tth,0,-18.6,22383.0,10.0,638.0,0.0,11031.0,0.1
1638738895.4452217,-1086.5430000000001,-1086.5645161290322,0,x,0,-1086.5645161290322,0.05632142209323417,66.82814238179,66.82709960277629,0,kth,0,223.86204277901373,18.7,18.700000000000003,0,tth,0,-18.700000000000003,22271.0,10.0,621.0,0.0,11026.0,0.1
1638738896.6390889,-1091.604,-1091.5806451612902,0,x,0,-1091.5806451612902,0.05341783612494341,66.87414238179002,66.8770996027763,0,kth,0,223.81204277901372,18.8,18.8,0,tth,0,-18.8,22108.0,10.0,590.0,0.0,11045.0,0.1
1638738897.8653443,-1096.588,-1096.5967741935483,0,x,0,-1096.5967741935483,0.05255051191446951,66.92614238179002,66.92709960277631,0,kth,0,223.7620427790137,18.900000000000002,18.9,0,tth,0,-18.9,22058.0,10.0,580.0,0.0,11037.0,0.1
1638738899.0805748,-1101.574,-1101.6129032258066,0,x,0,-1101.6129032258066,0.05160997732426304,66.97314238179001,66.97709960277629,0,kth,0,223.71204277901373,19.0,19.0,0,tth,0,-19.0,21932.0,10.0,569.0,0.0,11025.0,0.1
1638738900.293528,-1106.6000000000001,-1106.6290322580646,0,x,0,-1106.6290322580646,0.05174444947893068,67.02614238179001,67.02709960277627,0,kth,0,223.66204277901375,19.1,19.1,0,tth,0,-19.1,21970.0,10.0,571.0,0.0,11035.0,0.1
1638738901.5006955,-1111.631,-1111.6451612903227,0,x,0,-1111.6451612903227,0.051381966470321706,67.07714238179003,67.07709960277629,0,kth,0,223.61204277901373,19.2,19.200000000000003,0,tth,0,-19.200000000000003,21777.0,10.0,567.0,0.0,11035.0,0.1
1638738902.7923465,-1116.574,-1116.6612903225807,0,x,0,-1116.6612903225807,0.050113275940190306,67.12214238179001,67.1270996027763,0,kth,0,223.56204277901372,19.3,19.3,0,tth,0,-19.3,21691.0,9.0,553.0,0.0,11035.0,0.1
1638738903.9549055,-1121.633,-1121.6774193548388,0,x,0,-1121.6774193548388,0.05078904407763468,67.17714238179002,67.17709960277631,0,kth,0,223.5120427790137,19.400000000000002,19.4,0,tth,0,-19.4,21526.0,10.0,560.0,0.0,11026.0,0.1
1638738905.1598876,-1126.647,-1126.6935483870968,0,x,0,-1126.6935483870968,0.049854967367657724,67.22514238179002,67.22709960277629,0,kth,0,223.46204277901373,19.5,19.5,0,tth,0,-19.5,21483.0,9.0,550.0,0.0,11032.0,0.1
1638738906.3926632,-1131.707,-1131.7096774193549,0,x,0,-1131.7096774193549,0.048880021764759224,67.28114238179,67.27709960277627,0,kth,0,223.41204277901375,19.6,19.6,0,tth,0,-19.6,21447.0,9.0,539.0,0.0,11027.0,0.1
1638738907.6036913,-1136.7250000000001,-1136.725806451613,0,x,0,-1136.725806451613,0.046410442349528645,67.32314238179,67.32709960277629,0,kth,0,223.36204277901373,19.7,19.700000000000003,0,tth,0,-19.700000000000003,21261.0,10.0,512.0,0.0,11032.0,0.1
1638738908.9612095,-1141.738,-1141.741935483871,0,x,0,-1141.741935483871,0.04582161328373106,67.38014238179002,67.3770996027763,0,kth,0,223.31204277901372,19.8,19.8,0,tth,0,-19.8,21120.0,10.0,505.0,0.0,11021.0,0.1
1638738910.3683808,-1146.795,-1146.758064516129,0,x,0,-1146.758064516129,0.044527069919289015,67.43014238179,67.42709960277631,0,kth,0,223.2620427790137,19.900000000000002,19.9,0,tth,0,-19.9,21073.0,10.0,491.0,0.0,11027.0,0.1
1638738911.623317,-1151.747,-1151.7741935483873,0,x,0,-1151.7741935483873,0.042217793078456245,67.47414238179002,67.47709960277629,0,kth,0,223.21204277901373,20.0,20.0,0,tth,0,-20.0,20962.0,10.0,466.0,0.0,11038.0,0.1
1638738912.858279,-1156.813,-1156.7903225806454,0,x,0,-1156.7903225806454,0.041723356009070296,67.52814238179002,67.52709960277627,0,kth,0,223.16204277901375,20.1,20.1,0,tth,0,-20.1,20957.0,10.0,460.0,0.0,11025.0,0.1
1638738914.1005778,-1161.786,-1161.8064516129034,0,x,0,-1161.8064516129034,0.04065704691895816,67.57414238179001,67.57709960277629,0,kth,0,223.11204277901373,20.2,20.200000000000003,0,tth,0,-20.200000000000003,20757.0,10.0,448.0,0.0,11019.0,0.1
1638738915.3283286,-1166.752,-1166.8225806451615,0,x,0,-1166.8225806451615,0.039633593324868495,67.62614238179,67.6270996027763,0,kth,0,223.06204277901372,20.3,20.3,0,tth,0,-20.3,20653.0,10.0,437.0,0.0,11026.0,0.1
1638738916.6741328,-1171.7930000000001,-1171.8387096774195,0,x,0,-1171.8387096774195,0.03949633118941933,67.67814238179002,67.67709960277631,0,kth,0,223.0120427790137,20.400000000000002,20.4,0,tth,0,-20.4,20567.0,10.0,436.0,0.0,11039.0,0.1
1638738917.907397,-1176.839,-1176.8548387096776,0,x,0,-1176.8548387096776,0.03851394313743301,67.72514238179002,67.72709960277629,0,kth,0,222.96204277901373,20.5,20.5,0,tth,0,-20.5,20481.0,10.0,424.0,0.0,11009.0,0.1
1638738919.099237,-1181.8220000000001,-1181.8709677419356,0,x,0,-1181.8709677419356,0.037773540361391085,67.77914238179002,67.77709960277627,0,kth,0,222.91204277901375,20.6,20.6,0,tth,0,-20.6,20355.0,10.0,416.0,0.0,11013.0,0.1
1638738920.3637695,-1186.911,-1186.8870967741937,0,x,0,-1186.8870967741937,0.036734693877551024,67.82514238179002,67.82709960277629,0,kth,0,222.86204277901373,20.7,20.700000000000003,0,tth,0,-20.700000000000003,20427.0,10.0,405.0,0.0,11025.0,0.1
1638738921.8079956,-1191.886,-1191.9032258064517,0,x,0,-1191.9032258064517,0.03625815808556925,67.88114238179003,67.8770996027763,0,kth,0,222.81204277901372,20.8,20.8,0,tth,0,-20.8,20187.0,11.0,400.0,0.0,11032.0,0.1
1638738923.0218787,-1196.957,-1196.9193548387098,0,x,0,-1196.9193548387098,0.034604904632152586,67.92314238179003,67.92709960277631,0,kth,0,222.7620427790137,20.900000000000002,20.9,0,tth,0,-20.9,20106.0,10.0,381.0,0.0,11010.0,0.1
1638738924.2905796,-1201.928,-1201.9354838709678,0,x,0,-1201.9354838709678,0.03492380261248186,67.98014238179002,67.97709960277629,0,kth,0,222.71204277901373,21.0,21.0,0,tth,0,-21.0,19967.0,10.0,385.0,0.0,11024.0,0.1
1638738925.5248427,-1206.996,-1206.9516129032259,0,x,0,-1206.9516129032259,0.03413836934810242,68.02614238179001,68.02709960277627,0,kth,0,222.66204277901375,21.1,21.1,0,tth,0,-21.1,20024.0,10.0,376.0,0.0,11014.0,0.1
1638738926.801571,-1211.945,-1211.967741935484,0,x,0,-1211.967741935484,0.033778262053936255,68.07514238179002,68.07709960277629,0,kth,0,222.61204277901373,21.2,21.200000000000003,0,tth,0,-21.200000000000003,19962.0,9.0,372.0,0.0,11013.0,0.1
1638738928.02697,-1216.991,-1216.983870967742,0,x,0,-1216.983870967742,0.03322138513206862,68.12514238179003,68.1270996027763,0,kth,0,222.56204277901372,21.3,21.3,0,tth,0,-21.3,19757.0,10.0,366.0,0.0,11017.0,0.1
1638738929.2690964,-1221.946,-1222.0,0,x,0,-1222.0,0.033109579100145135,68.17814238179002,68.17709960277631,0,kth,0,222.5120427790137,21.400000000000002,21.4,0,tth,0,-21.4,19694.0,9.0,365.0,0.0,11024.0,0.1
1638738930.5312953,-1227.039,-1227.016129032258,0,x,0,-1227.016129032258,0.03159901934077908,68.22314238179001,68.22709960277629,0,kth,0,222.46204277901373,21.5,21.5,0,tth,0,-21.5,19593.0,9.0,348.0,0.0,11013.0,0.1
1638738931.7334418,-1232.037,-1232.032258064516,0,x,0,-1232.032258064516,0.032032667876588025,68.27514238179,68.27709960277627,0,kth,0,222.41204277901375,21.6,21.6,0,tth,0,-21.6,19523.0,9.0,353.0,0.0,11020.0,0.1
1638738933.003436,-1237.022,-1237.0483870967741,0,x,0,-1237.0483870967741,0.031340843023255814,68.32814238179,68.32709960277629,0,kth,0,222.36204277901373,21.7,21.700000000000003,0,tth,0,-21.700000000000003,19436.0,9.0,345.0,0.0,11008.0,0.1
1638738934.1870239,-1242.054,-1242.0645161290322,0,x,0,-1242.0645161290322,0.030294784580498866,68.37614238179,68.3770996027763,0,kth,0,222.31204277901372,21.8,21.8,0,tth,0,-21.8,19273.0,9.0,334.0,0.0,11025.0,0.1
1638738935.3702104,-1247.058,-1247.0806451612902,0,x,0,-1247.0806451612902,0.029235518431087706,68.42414238179,68.42709960277631,0,kth,0,222.2620427790137,21.900000000000002,21.9,0,tth,0,-21.9,19373.0,9.0,322.0,0.0,11014.0,0.1
1638738936.8574984,-1252.096,-1252.0967741935483,0,x,0,-1252.0967741935483,0.02886186240697041,68.48014238179002,68.47709960277629,0,kth,0,222.21204277901373,22.0,22.0,0,tth,0,-22.0,19290.0,9.0,318.0,0.0,11018.0,0.1
1638738938.0799067,-1257.032,-1257.1129032258063,0,x,0,-1257.1129032258063,0.02805265546981389,68.52614238179001,68.52709960277627,0,kth,0,222.16204277901375,22.1,22.1,0,tth,0,-22.1,19131.0,9.0,309.0,0.0,11015.0,0.1
1638738939.2861562,-1262.106,-1262.1290322580646,0,x,0,-1262.1290322580646,0.027873615398583622,68.58014238179001,68.57709960277629,0,kth,0,222.11204277901373,22.2,22.200000000000003,0,tth,0,-22.200000000000003,19036.0,10.0,307.0,0.0,11014.0,0.1
1638738940.5373487,-1267.106,-1267.1451612903227,0,x,0,-1267.1451612903227,0.026798691860465115,68.62414238179002,68.6270996027763,0,kth,0,222.06204277901372,22.3,22.3,0,tth,0,-22.3,18975.0,10.0,295.0,0.0,11008.0,0.1
1638738941.7498255,-1272.173,-1272.1612903225807,0,x,0,-1272.1612903225807,0.02691887959257912,68.67714238179002,68.67709960277631,0,kth,0,222.0120427790137,22.400000000000002,22.4,0,tth,0,-22.4,18805.0,10.0,296.0,0.0,10996.0,0.1
1638738942.9870436,-1277.173,-1277.1774193548388,0,x,0,-1277.1774193548388,0.02690664485046814,68.72814238179001,68.72709960277629,0,kth,0,221.96204277901373,22.5,22.5,0,tth,0,-22.5,18831.0,10.0,296.0,0.0,11001.0,0.1
1638738944.1687908,-1282.215,-1282.1935483870968,0,x,0,-1282.1935483870968,0.02654062897654972,68.77614238179001,68.77709960277627,0,kth,0,221.91204277901375,22.6,22.6,0,tth,0,-22.6,18828.0,10.0,292.0,0.0,11002.0,0.1
1638738945.408976,-1287.221,-1287.2096774193549,0,x,0,-1287.2096774193549,0.025873808443032227,68.82514238179002,68.82709960277629,0,kth,0,221.86204277901373,22.7,22.700000000000003,0,tth,0,-22.700000000000003,18743.0,10.0,285.0,0.0,11015.0,0.1
1638738946.6479723,-1292.233,-1292.225806451613,0,x,0,-1292.225806451613,0.025510667271901953,68.87714238179001,68.8770996027763,0,kth,0,221.81204277901372,22.8,22.8,0,tth,0,-22.8,18684.0,9.0,281.0,0.0,11015.0,0.1
1638738947.8576572,-1297.224,-1297.241935483871,0,x,0,-1297.241935483871,0.024902299372898302,68.92614238179002,68.92709960277631,0,kth,0,221.7620427790137,22.900000000000002,22.9,0,tth,0,-22.9,18604.0,10.0,274.0,0.0,11003.0,0.1
1638738949.0458434,-1302.265,-1302.2580645161293,0,x,0,-1302.2580645161293,0.024257784214337438,68.97914238179001,68.97709960277629,0,kth,0,221.71204277901373,23.0,23.0,0,tth,0,-23.0,18523.0,9.0,268.0,0.0,11048.0,0.1
1638738950.2559137,-1307.208,-1307.2741935483873,0,x,0,-1307.2741935483873,0.023186305588261933,69.02214238179002,69.02709960277627,0,kth,0,221.66204277901375,23.1,23.1,0,tth,0,-23.1,18359.0,9.0,256.0,0.0,11041.0,0.1
1638738951.5007555,-1312.24,-1312.2903225806454,0,x,0,-1312.2903225806454,0.02323049001814882,69.07914238179,69.07709960277629,0,kth,0,221.61204277901373,23.2,23.200000000000003,0,tth,0,-23.200000000000003,18185.0,10.0,256.0,0.0,11020.0,0.1
1638738952.7796628,-1317.2730000000001,-1317.3064516129034,0,x,0,-1317.3064516129034,0.02268190890945382,69.12314238179002,69.1270996027763,0,kth,0,221.56204277901372,23.3,23.3,0,tth,0,-23.3,18318.0,9.0,250.0,0.0,11022.0,0.1
1638738954.0273592,-1322.316,-1322.3225806451615,0,x,0,-1322.3225806451615,0.022234322533805244,69.17714238179002,69.17709960277631,0,kth,0,221.5120427790137,23.400000000000002,23.4,0,tth,0,-23.4,18258.0,10.0,245.0,0.0,11019.0,0.1
1638738955.2512796,-1327.295,-1327.3387096774195,0,x,0,-1327.3387096774195,0.021948122619263558,69.22514238179002,69.22709960277629,0,kth,0,221.46204277901373,23.5,23.5,0,tth,0,-23.5,18228.0,9.0,242.0,0.0,11026.0,0.1
1638738956.510691,-1332.349,-1332.3548387096776,0,x,0,-1332.3548387096776,0.022119481461336233,69.27914238179002,69.27709960277627,0,kth,0,221.41204277901375,23.6,23.6,0,tth,0,-23.6,18082.0,10.0,244.0,0.0,11031.0,0.1
1638738957.737159,-1337.33,-1337.3709677419356,0,x,0,-1337.3709677419356,0.021662285869663737,69.32214238179,69.32709960277629,0,kth,0,221.36204277901373,23.7,23.700000000000003,0,tth,0,-23.700000000000003,18005.0,9.0,239.0,0.0,11033.0,0.1
1638738959.0101416,-1342.382,-1342.3870967741937,0,x,0,-1342.3870967741937,0.021606899682251476,69.37614238179,69.3770996027763,0,kth,0,221.31204277901372,23.8,23.8,0,tth,0,-23.8,17985.0,9.0,238.0,0.0,11015.0,0.1
1638738960.2402754,-1347.34,-1347.4032258064517,0,x,0,-1347.4032258064517,0.021573604060913704,69.42614238179002,69.42709960277631,0,kth,0,221.2620427790137,23.900000000000002,23.9,0,tth,0,-23.9,17913.0,9.0,238.0,0.0,11032.0,0.1
1638738961.5588958,-1352.3790000000001,-1352.4193548387098,0,x,0,-1352.4193548387098,0.02106218792555606,69.47814238179001,69.47709960277629,0,kth,0,221.21204277901373,24.0,24.0,0,tth,0,-24.0,17813.0,10.0,232.0,0.0,11015.0,0.1
1638738962.7628372,-1357.4470000000001,-1357.4354838709678,0,x,0,-1357.4354838709678,0.020252474797929344,69.52714238179001,69.52709960277627,0,kth,0,221.16204277901375,24.1,24.1,0,tth,0,-24.1,17813.0,10.0,223.0,0.0,11011.0,0.1
1638738963.9358509,-1362.407,-1362.4516129032259,0,x,0,-1362.4516129032259,0.019687896933405915,69.57614238179002,69.57709960277629,0,kth,0,221.11204277901373,24.2,24.200000000000003,0,tth,0,-24.200000000000003,17820.0,10.0,217.0,0.0,11022.0,0.1
1638738965.118752,-1367.493,-1367.467741935484,0,x,0,-1367.467741935484,0.01905972045743329,69.62714238179001,69.6270996027763,0,kth,0,221.06204277901372,24.3,24.3,0,tth,0,-24.3,17582.0,10.0,210.0,0.0,11018.0,0.1
1638738966.309367,-1372.453,-1372.483870967742,0,x,0,-1372.483870967742,0.018784029038112524,69.67414238179,69.67709960277631,0,kth,0,221.0120427790137,24.400000000000002,24.4,0,tth,0,-24.4,17630.0,10.0,207.0,0.0,11020.0,0.1
